"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05322","Systemic lupus erythematosus",55,-0.67749742039308,-2.29264861263507,5.21205741787913e-08,9.17322105546727e-06,9.17322105546727e-06,919,"tags=36%, list=6%, signal=34%","8353/55766/8344/81/718/8339/554313/8970/440686/8334/8349/3017/55506/8338/3012/8357/8370/8365/8363/2903",0.719512826338911
"hsa04060","Cytokine-cytokine receptor interaction",152,-0.557931647119684,-2.23196479852985,1.07472005014295e-10,3.78301457650317e-08,3.78301457650317e-08,2299,"tags=41%, list=15%, signal=36%","53833/1489/2921/8764/3601/6372/3598/23765/268/658/2919/3976/1440/23529/654/7133/10344/58191/3625/3589/1435/90865/4804/6387/3454/8793/3554/3572/3575/2657/4803/2920/285613/650/3590/6348/9173/27242/943/355/3592/8740/3574/6347/8200/3569/50615/4982/60401/7292/11009/8995/392255/9518/9547/6376/6374/6354/970/26525/6355/3557/27177",0.839088935621274
"hsa04613","Neutrophil extracellular trap formation",109,-0.552859445929325,-2.1316480180592,3.26871372237235e-07,2.30117446055014e-05,2.30117446055014e-05,1805,"tags=27%, list=12%, signal=24%","8364/1535/1183/10105/834/5600/8353/23236/7099/55766/8344/55869/60/718/8339/554313/8970/440686/8334/8349/3017/55506/8338/3012/2357/8357/8370/8365/8363",0.674962860011025
"hsa04061","Viral protein interaction with cytokine and cytokine receptor",44,-0.620989464300436,-2.05020719282894,4.81704253886452e-05,0.00242228424811473,0.00242228424811473,2299,"tags=50%, list=15%, signal=43%","53833/2921/8764/6372/2919/7133/10344/1435/6387/8793/3572/2920/6348/8740/6347/3569/11009/9547/6376/6374/6354/6355",0.557332238758646
"hsa04110","Cell cycle",141,0.479173273269768,2.04271242097848,2.05626608231526e-07,1.80951415243743e-05,1.80951415243743e-05,2423,"tags=35%, list=16%, signal=30%","9134/991/983/9212/81620/8317/7531/4085/9088/4175/10403/57082/10926/1663/27085/5347/9319/113130/4174/10735/8318/1111/1875/4171/4088/23594/4176/891/5515/9700/5934/90381/1027/6502/8556/1017/5001/1869/4172/5000/23244/4089/8881/5591/1031/23595/157570/890/5526/1032",0.690132458796796
"hsa00100","Steroid biosynthesis",18,0.707092387509801,1.95287018458107,0.000326729532402368,0.0115008795405634,0.0115008795405634,3072,"tags=72%, list=20%, signal=58%","6713/6307/2222/1717/10682/6309/1718/51478/1594/1595/120227/4047/7108",0.49849310876659
"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",21,0.66945113303913,1.92777647532545,0.000588803182222583,0.0172715600118624,0.0172715600118624,2394,"tags=38%, list=16%, signal=32%","2525/2527/124872/10402/6489/2651/8704/79369",0.477270815362862
"hsa00190","Oxidative phosphorylation",124,-0.487072662225291,-1.89047573103639,1.90622468984831e-05,0.00111831848471101,0.00111831848471101,4061,"tags=60%, list=27%, signal=45%","1352/4702/1345/4694/1537/10476/9296/4716/1347/10063/539/54539/10975/514/4720/1337/4715/1353/51606/4714/4712/100532726/4725/515/55967/4718/4707/1329/10632/518/51382/527/4713/4709/4728/4701/533/529/1351/516/4717/522/4695/9114/29796/126328/6391/537/4700/9550/27089/4541/4512/245972/51079/4540/4539/8992/534/4708/4509/4538/4696/4514/9551/4513/4508/4537/535/4535/4519/4536/64077/4726/1340",0.575610261071129
"hsa04519","Cadherin signaling",276,-0.435331809619493,-1.87409696124738,8.56506179793167e-08,1.00496725095732e-05,1.00496725095732e-05,2109,"tags=26%, list=14%, signal=23%","5606/10297/7976/55845/3265/1000/56106/26025/10093/56107/56125/5159/56145/1009/4430/1832/55851/3884/7472/5600/166336/56109/3868/56100/8321/6932/6324/5098/56101/56127/27253/79633/7474/8325/56108/56104/2535/1003/2195/56110/8641/7529/9620/56123/81/60/1002/56111/56102/5101/56112/1008/56103/54510/23286/56114/26999/56141/56113/56121/65217/5099/2324/56122/26167/56133/57526/56126/56142/120114/51294/57717/56129",0.704975715167238
"hsa05218","Melanoma",58,-0.543772478605638,-1.86962299609722,0.000239908107679414,0.00938307265590597,0.00938307265590597,1935,"tags=29%, list=13%, signal=26%","3265/10912/5159/1647/2247/1029/7157/369/4193/581/8823/2252/1026/2246/8817/3479/80310",0.518848077743792
"hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",19,-0.671212793092857,-1.83842919735907,0.00328133252108347,0.0502186542357122,0.0502186542357122,2683,"tags=47%, list=18%, signal=39%","26229/64131/2135/9394/3340/9955/126792/2132/9956",0.431707695803346
"hsa05034","Alcoholism",107,-0.47445603512566,-1.82167771915317,0.000154427487506621,0.00679480945029134,0.00679480945029134,919,"tags=19%, list=6%, signal=18%","8353/369/55766/8344/55869/8339/554313/8970/440686/8334/8349/3017/55506/8338/3012/8357/8370/8365/8363/2903",0.518848077743792
"hsa03030","DNA replication",34,0.563792193601529,1.81057199912633,0.00198097561234148,0.0332049245497239,0.0332049245497239,2039,"tags=44%, list=13%, signal=38%","5427/5983/4175/6117/3978/4174/5422/4171/54107/5985/4176/6119/10535/5984/4172",0.431707695803346
"hsa05217","Basal cell carcinoma",49,-0.541878854939492,-1.80994790430977,0.00135525596399875,0.0280617705486801,0.0280617705486801,2086,"tags=37%, list=14%, signal=32%","10297/7976/10912/6608/1647/7472/7157/8321/6932/7474/650/8325/2535/581/6469/1026/2735/2737",0.45505986738723
"hsa04614","Renin-angiotensin system",16,0.648508958516467,1.76709990420581,0.00726597225575985,0.0739029078105629,0.0739029078105629,437,"tags=19%, list=3%, signal=18%","5972/3816/2028",0.407017918923954
"hsa00900","Terpenoid backbone biosynthesis",21,0.612736456345914,1.76445877499007,0.00349509640209793,0.0512614138974362,0.0512614138974362,2839,"tags=48%, list=19%, signal=39%","3422/3157/4597/4598/3156/39/2339/2224/100529261/2342",0.431707695803346
"hsa05323","Rheumatoid arthritis",63,-0.499059012765655,-1.75723580239519,0.00184555473218963,0.0332049245497239,0.0332049245497239,3010,"tags=46%, list=20%, signal=37%","7042/7043/51382/527/533/284/529/2921/6372/9114/2919/537/9550/245972/8992/534/3589/1435/6387/535/2920/7099/3725/6348/6347/3569/1513/6374/4314",0.45505986738723
"hsa00140","Steroid hormone biosynthesis",29,-0.5972345682842,-1.74437888206216,0.00106182720934189,0.0249175451792231,0.0249175451792231,1219,"tags=38%, list=8%, signal=35%","412/1646/8644/5959/1545/1645/1588/1543/6783/3290/1551",0.45505986738723
"hsa04310","Wnt signaling pathway",136,-0.438240800107572,-1.73713158298431,0.000359508373508341,0.0115042679522669,0.0115042679522669,1185,"tags=18%, list=8%, signal=16%","7472/166336/7157/8321/6932/440193/23236/7474/8325/3725/7091/27130/2535/9620/10023/84870/894/4919/1460/50964/25805/8840/8549/6423",0.49849310876659
"hsa03410","Base excision repair",43,0.500163835144436,1.73229039615111,0.00536553036334164,0.0683281587785533,0.0683281587785533,4064,"tags=51%, list=27%, signal=38%","5427/5983/3978/252969/54107/5985/328/5984/142/7515/3146/3980/10039/2237/5423/5426/27343/8930/55775/10038/11232/5981",0.407017918923954
"hsa00790","Folate biosynthesis",20,-0.616547644234591,-1.71967971014445,0.00791829420309762,0.0739029078105629,0.0739029078105629,1183,"tags=30%, list=8%, signal=28%","1719/231/200895/8644/57016/2643",0.380730400722792
"hsa04082","Neuroactive ligand signaling",87,-0.45745455637978,-1.6809475441621,0.00191713161698945,0.0332049245497239,0.0332049245497239,965,"tags=13%, list=6%, signal=12%","3363/23236/5179/9127/114/152/134/2903/3356/6507/6863",0.45505986738723
"hsa04340","Hedgehog signaling pathway",48,-0.509395711215366,-1.66977857396525,0.00543519444829401,0.0683281587785533,0.0683281587785533,467,"tags=15%, list=3%, signal=14%","6469/894/2735/55733/2619/2737/596",0.407017918923954
