"","Space_Flight_1","Space_Flight_2","Space_Flight_3","Ground_Control_1","Ground_Control_2","Ground_Control_3"
"LINC02677",-0.940025993003504,-0.464777643778282,-4.09875182374296,-4.09875182374296,0.567783036272073,0.994628538939674
"ARHGDIG",0.360748137262115,0.548634465433007,0.991350184496033,-0.502143055606813,-2.06908945590368,-2.75151866779794
"NA.779",-1.07497248161917,-0.974512180870582,-0.879476253301301,-1.0282930764201,-1.33351165321743,-0.63926956367113
"PSG2",-0.832898343944267,-0.539174250979711,-0.869457695665626,-1.37099465982878,-3.11608681041811,-1.6552350768393
"ARFGAP3",7.32537842521337,7.61089831599435,7.11941800875067,6.86469196263571,6.34521899041492,5.89736376244261
"BGLAP",2.10577614429913,2.65270883778889,2.22061828864444,1.13358263138016,0.649428856184487,0.893329389545962
"LINC00996",-1.19792581987103,-0.485186151127034,-1.06796646630381,-1.25371722033381,-1.2027507525687,-1.31373059885619
"C22orf39",4.23995126079099,4.39501257123822,4.12730868469379,4.08243573277785,4.17363376577124,4.18776150933928
"PEG10",6.36429285750886,6.84537157886458,5.84094936502601,6.93392520384608,7.28151945348179,7.59064052255248
"NA.780",-0.532650187471428,-0.387770430819411,-0.305454050864296,-2.40560660771162,-1.0950831230861,-2.101161236055
"NA.781",1.22158923164337,0.588408850465145,1.14047960329401,1.22467659004825,1.00710128134819,1.26492470006022
"BMS1P4.AGAP5",0.46814367212249,0.790617089190554,-0.0892306336466291,-0.41631723903207,-0.618946019553801,-1.41567399565124
"NA.782",2.55356203153209,2.5331349788565,2.88541501463963,2.01359533421984,2.1519265838254,1.94840595576138
"RPL21P48",-1.44040488643161,-1.17938575099686,-1.3224955857024,-1.34129022967818,-1.26477128270901,-0.62411770877829
"NA.783",-0.312675440787426,0.290591896353173,-0.0667402491087042,-0.967053135165707,-0.426919938462207,0.079940977807245
"NA.784",0.555815587672156,0.23673144473896,0.5385384569777,0.0800557854838476,1.10909890586459,1.24311625430726
"EIF6",6.65737496135326,6.6664321888922,7.0382538170143,7.3061856917539,7.51096595612476,7.75296657760475
"PCDHGC4",-0.663389929013955,-1.40699461252487,-0.0595624589712743,-1.93832752478378,-1.0557157963084,-0.816280183653812
"RN7SL274P",0.0352340846504194,0.0514500987212305,0.286753817934637,-0.193030861241369,0.0324759157494867,-0.0954267965495954
"GTF2A1L",1.38430987069129,1.87311642078985,1.50619369102449,0.62390961323731,0.294676158744628,0.162084478292968
"MRPL20",5.64637770657495,5.46325125848976,5.73616381791193,6.76749408565001,7.01747246707661,7.13483270005655
"ARPIN",5.10407741981285,4.66655964302395,5.00687955031956,4.40523638726847,4.53175670334316,4.55551267534856
"LINC01206",1.14118023087474,1.58315043395445,1.66977425735214,0.397362020129105,1.27048275829784,1.47879056949634
"LINC00960",-0.644393001314912,-0.641499048355995,-0.143634915289606,2.24549243412793,2.20061829287145,1.56924110771521
"NA.785",-0.0317992451136575,-0.388184196660678,-1.04349718223917,-1.27207700045531,-0.86209258412914,-1.6511495173474
"SERPINB10",-1.86218893079519,-2.03093286213974,-2.50800306877267,0.0220282627099332,-0.172603360642499,-0.681929384534628
"NA.786",6.87094129821504,7.03380473328962,7.27194546940959,6.47844431748479,6.91883822967402,6.8386396120233
"DECR2",3.82151498747224,2.99263474167756,4.00674096525524,3.39129354312034,3.66037711196668,3.67678163932003
"RPL17P47",1.0922082657867,1.00348718455581,0.94315059657353,1.67938500074863,1.89249622083001,1.61390034255592
"GNG10",6.61654608622651,6.58373903886597,6.67899632470456,7.09582266771833,6.94722028496937,6.88227630787225
"GSK3B.DT",1.26661704674659,0.895059624049678,1.77092876946934,1.46604489284617,1.39470838430196,1.63617986633902
"NA.787",2.52000381964077,2.94600868316065,3.23719665389909,2.70466842629012,3.06420074321854,3.23371932438033
"CNTF",-0.961078507295224,0.0448988060241091,-0.64111281993726,-0.525980648153775,-1.07287268888761,-0.849640476680804
"CCDC169",1.23935965570976,-0.316637795788448,0.287787824197019,1.88483970913583,1.8025105484882,1.39003683293745
"RTL5",2.20095896710768,1.14662313186461,2.04663927244247,4.50952558598167,4.78831546887236,4.93078352570803
"NA.788",-0.969647462357797,0.816795213557054,-0.118641367419788,0.272176603260461,-0.666428608999239,0.313999915416749
"ZBTB20.AS4",-1.23608370653633,-2.22327582774397,-1.32693569098014,-1.39542220000466,-1.0546958813945,-1.18249446242584
"NA.789",0.301530424062263,0.483140432706817,-1.32603195860734,-0.390809080101639,-0.464914923591454,-2.87237172721329
"NA.790",-1.58591133944232,-1.75758991065787,-1.30143591011507,-1.67555215038494,-1.2234010507612,-1.05489848440514
"AP5Z1",3.55823782180611,3.37509793964963,3.84684906616899,4.40915593067476,5.05258483671664,5.18531051316719
"ZNF709",2.77317350992348,0.640983233007491,0.726500449915465,0.0966402420780056,-0.445054416987651,0.486580234510057
"NA.791",1.95602911795013,2.77471611536798,2.64804388981295,1.29574822915752,0.855245310060771,0.753535250549103
"STRC",3.24123628810916,2.73809703192002,3.18456828992998,0.0735815076827958,0.07416518133543,-0.929729357333986
"RPL7P16",-3.02776559354653,-2.02762235242159,-1.27801984994537,0.518933279324901,-0.699167946961862,-0.148972013372923
"NA.792",-0.991751592511556,-1.09444905825447,0.279026634775848,-2.07621922071006,-0.818622778927828,-0.69048035415015
"ERVW.1",-0.527974494795516,-0.861788139913298,-0.44947128682812,-1.55695379906593,-1.2281023724372,-0.959128620609282
"RN7SL233P",-0.949106561686259,1.1394567912815,-0.203732752331353,-0.47312851451839,-0.32326259435043,-0.619352077201523
"EIF4EBP3",2.39404228163313,2.63304386493373,2.5699144461875,2.26060041256896,2.7590481496986,2.90505678661137
"PSMB9.1",3.88622368441669,3.44347178202011,3.34601444027247,4.12307895953575,4.13980985990201,4.22871013609964
"ARHGEF26.AS1",-0.873919997649649,0.0424449859646284,-0.144593126996801,0.330201994078416,0.149242195469789,-0.500975777430054
"RN7SL452P",-1.12638591090775,0.211062984162569,-1.09256382749342,-1.291365945949,-0.807737524811052,-0.721776969275835
"NA.793",-1.26308360987984,-1.28779249943859,-2.06995662560298,-1.24300946269542,-2.48689154489113,-1.72136928242904
"PSG11",-0.25310423614732,-0.0356940506751681,0.197437415476044,-2.06665806256075,-3.08378051862799,-3.02349122639761
"MRPL33",4.85632014643719,4.82437160932795,4.73821412398613,5.77214390628684,5.79886528260653,5.97306792088145
"NA.794",-0.370349594853948,-0.610100914599698,0.0445566324284754,-0.358234038225537,-0.142861108941038,-0.192940711141274
"MICAL3",4.75243753578482,4.43789180864823,5.06215948648913,3.89229504305409,3.81683743653782,3.64894638848868
"RPSAP36",0.201700113683598,-0.114159990268857,-0.282049803251805,-0.340106638322412,-0.461819609694185,-0.495945348580813
"PPAN.P2RY11",-1.5956987273446,-1.0345879930081,0.126299941902041,-0.175222945158276,-1.65059113729691,0.11201552058437
"TWF2.DT",-1.68972104041489,-0.75856272731989,-0.341948958516162,-0.919768058027683,-0.939295139654143,-1.33039823367695
"STON1",3.57580390980838,2.85172061572696,-0.303667834745723,-0.932970632176974,1.9797003243741,1.57205304141121
"RN7SL558P",0.13783365782164,0.00719661821085391,-0.541303263450453,-1.57347117314709,-1.06312796354628,-1.7507023545529
"PRAF2",6.20382133649563,6.33800503406021,6.93930945879777,6.65563759479467,6.84138812501704,7.02873199893692
"VSIG8",-0.478940613474653,1.35263617776954,0.239012584731029,-1.80180107546096,-1.79477482578561,-1.39600276675769
"NA.795",0.390926846733529,-0.538639333678046,-0.950616625900438,-1.49749937799071,-0.227895274885433,-4.09875182374296
"STMP1",4.92124263706323,4.95951872695989,4.90837387228742,6.18815929304431,6.18262258434677,6.15219876173673
"NA.796",0.0173354064163317,1.20670832289847,-0.482751146094772,-1.29561137244718,-2.25078505289038,-1.37321377349581
"EFNA4",2.66040177776197,2.69510936882786,3.49718289788804,2.99051929789547,3.34894874863701,3.46790291574179
"NA.797",-1.48118349073142,-1.16525457778616,-1.88914599427199,-1.32925940524554,-1.63542505809823,-1.61028512863306
"NA.798",-2.35810767790676,-4.09875182374296,-0.731265683018765,-0.550428731664465,-1.84631438218891,-1.2995429033145
"PSMD6.AS1",0.0115045256280645,0.0477476828494322,-0.189449213584803,-0.60632929682996,-1.93063326530305,-1.10152072607962
"TICAM2",3.11880884228881,4.00688370404312,4.06926513752963,1.97873165257573,1.18930707309448,1.27822807875637
"RPS3AP18",-0.554238148877322,-0.887543037253924,-1.24754881789367,-2.37392558022951,-2.29996548159163,-3.1856053383871
"RPL5P30",-0.427630839780545,-1.28754490553411,-1.17050565360608,-2.36903789913168,-2.94013741402568,-1.73294091496946
"NA.799",3.68730497963613,2.86090953366826,2.74569987024228,3.03805861819193,3.04397872253862,3.06654633692684
"NICOL1",3.75810787671032,3.98371362061964,4.31541930792446,5.52966267595337,5.9342197898933,6.07828969146157
"NA.800",0.385765996814972,0.877469545539163,0.504149164089551,0.622584431885899,0.586790351418295,0.994215616702784
"NAA80",4.02969351102701,3.91245200219909,4.72160061392308,3.21443946711718,3.74346438027005,3.63902290261765
"RN7SL101P",-1.11912999868755,-1.26936386849415,-0.867167653366797,1.48330716454684,1.30227240795515,0.925372161858045
"RN7SL364P",-1.00771748316823,-0.234712232951946,-1.2199554660393,-2.39141259924511,-2.13108402444975,-1.81369519286977
"NA.801",-1.22309039340832,-1.10364651413814,-0.860991133293574,-1.77770381928097,-0.625862640204996,-1.40773094825101
"HLA.DOB",-0.251991234084064,-4.09875182374296,-2.31794620404728,-4.09875182374296,-0.7534902963017,-1.12172976288449
"LINC00880",0.93518158256417,0.381628045605376,-1.15011376337765,-2.18224848978644,-4.09875182374296,-3.57212677152374
"IL10RB",4.42197729382846,4.47747145150797,4.58960772424237,5.1453727423216,4.95789855574776,5.07287438168972
"CFB.1",2.51877953506233,2.81596789287286,2.9251096669719,2.27679933961641,3.19862824361248,3.6399076151069
"ZNF487",1.06326446036734,1.48662715913788,1.01037956739237,1.41033544639227,1.47418142021915,0.986527228731675
"DNAAF10",4.78823682745489,4.35255150399288,4.57999417837884,5.02523277305843,4.96301944771586,4.82158665397634
"NME2",9.56398287847121,9.67670573322234,9.83216299059022,9.78110199040193,9.88710630093899,10.0396651416987
"NA.802",2.82327617444201,3.77715421755734,3.67119538333951,-4.09875182374296,-4.09875182374296,-4.09875182374296
"NA.803",0.112742321589795,0.231229584932505,0.0435216655160032,-4.09875182374296,-4.09875182374296,-4.09875182374296
"NA.804",1.73007866511231,1.6777754436635,1.84111343897263,0.490293713355559,0.548926627592353,0.876585675652386
"DUBR",-0.911726444612289,-3.26851775675398,-1.18082979601718,-2.60052838080302,-1.22670581973636,-4.09875182374296
"PLA2G4B",3.72317572248619,3.71088399637569,4.40195706636291,2.88100105975073,2.61460488182574,2.76997935426482
"LEFTY1",-0.737389221348258,-0.525968309127316,-0.162459207162514,-0.989638691060608,-0.476410457734272,-3.0279223704966
"NPIPB5",7.50594364982782,7.77571107820359,7.6864905388974,6.61493171311258,6.65400867200383,6.35352266339695
"TTC4",3.46568343691469,3.3878363873244,3.29466487150082,4.27144383203933,4.71038792183797,4.08396919699958
"RN7SL181P",-2.24085395311948,-3.01968599112982,-2.4324876334979,-1.17902840426024,-1.38658450797842,-0.467094175229794
"NA.805",1.40960617664927,1.57886447008228,1.85626863903329,5.17340863100192,6.0557416233786,6.51920742387668
"TMEM35B",3.93304400173939,3.4309386065949,3.7454524118501,4.99751420149617,4.62976251637493,4.40739409956913
"NA.806",0.183016766339322,-0.768731643182657,-0.576562788163162,-1.45834916647236,-2.47119307478526,-2.60386301365482
"JMJD7",2.63415994413682,1.01846717159236,2.27080995078866,2.09158888077773,1.49191682436751,1.83812837725678
"APOBEC3D",1.81808960734834,1.65332138349888,1.67256141455381,1.41891220355571,1.09736424764952,1.17561030862367
"RN7SL832P",-0.431798842185442,0.446017874281251,-0.067323503625171,0.553198367755046,0.93704894308268,1.69339543076805
"EGFL8.4",1.01447941097661,-4.09875182374296,2.14668859315492,2.08668126430894,1.77710037370583,1.90344508390031
"LINC00886",-0.672412638531585,0.85007479915244,-0.327023501897568,-0.496513919268856,-0.720553839344138,-0.173338092192774
"MRPS6",6.52488276483169,6.99897835909624,6.62228460294944,6.38690740474656,6.3845582186955,6.49693873260417
"ZNF512",4.1763548569654,3.72143714934135,3.9859352211671,3.52808605789104,3.86193857966092,4.34717904745604
"LOC105374171",-2.74905864364107,-4.09875182374296,-3.05885554940814,-1.3249327056476,-0.972215005382636,-0.979942699950104
"NA.807",-3.13422949446974,-4.09875182374296,-0.67805085820361,-1.71373809684587,-0.394740020935782,-0.319212975510271
"H3P13",0.25876540355765,0.253146974387487,-0.631658167664539,-0.223651711924487,-0.405337420468201,-0.32239829872057
"RTL9",-4.09875182374296,-2.73366862502944,-4.09875182374296,-0.422269492348086,-0.645600657154577,-0.866994531865796
"ACY1",4.65114287233943,4.19342030591096,4.41464377856343,4.17615211348206,4.39415187458479,4.49204621479098
"NFS1",4.23483591531239,3.94234676530314,4.19483690957229,4.67427603886148,4.49972384297876,4.49765508932306
"RPL35P6",-2.45926896068306,-3.02155346793501,-1.69247254454219,-1.01943750844375,-0.796332594060653,-1.09083242614291
"FAM86DP",1.94939745175262,2.31377249544695,3.03651100988046,3.69456299025273,4.03855572755833,4.19164667155422
"NA.808",1.87120034461373,2.34809934184461,1.92543618808722,1.02965337756227,1.14260485341281,1.7915944886191
"DDOST",7.32682858326371,7.46973434770964,7.95346693988743,8.723303716214,8.79001707090542,8.78451649877957
"IL12A.AS1",-0.97922015382751,-1.41590824865121,-0.849232960156622,-1.31354165351329,-1.08181123686403,-2.59657595935361
"LINC01011",2.02439859360014,1.64372696376923,1.82449795813184,1.52487471054498,1.56264140227174,1.28997528976979
"VMA12",3.02486120040842,3.34785340434048,3.57349944219095,3.88754001858708,4.24231591996734,4.50299797673947
"NA.809",-0.954559877465619,-1.30193642435391,-0.280350979592196,-2.02099678301882,-2.11829553776179,-2.41863230402184
"P2RY11",4.26247482536104,3.95675877934284,4.34094027698211,3.48547440237891,3.85678565489753,3.78168089666083
"TMEM141",5.16845382382884,5.26423941768466,5.64283636798924,5.56343634993576,5.65811147065703,5.78561055939763
"NA.810",-1.27565728691875,-1.47619202009246,-2.29013616164742,-1.06259136189487,-4.09875182374296,-4.09875182374296
"C4A.1",2.20393624473906,3.24556048020342,2.66620808992524,2.05876450298435,1.55606111105692,1.40735093455948
"TMEM225B",-0.690526968292275,-0.99663204335756,-0.618640837592215,-3.0116845367581,-2.29268069022161,-3.15674558406475
"IFITM10",1.36863016251864,0.806063577241437,2.10692579871706,2.19345402710216,2.27928203939904,2.73311367373303
"RN7SL130P",-1.45494956132838,-0.149565739726876,-1.29745648586524,-2.10288824471442,-1.4684631397559,-1.26467144960859
"PKD1P1",4.97017319188297,4.84834806720767,5.42008836141071,3.71918267520363,2.94953355120619,1.06469188726015
"DBNDD2",5.80663140533729,5.78229449926379,5.92867852740287,4.47607292554739,4.89964240964045,4.76797629918163
"RN7SL740P",-0.81741600717279,-0.778622286526816,-0.943968864048904,-0.928556887664106,-0.90617383326124,-0.853501285705458
"NA.811",1.23026754910001,1.14631218870949,1.41300096871428,1.07995167697879,1.31486000198737,1.6058833026957
"NA.812",2.66401967601321,2.56608849090041,3.3691599738095,4.31904982046192,4.2844753265606,3.95552995094684
"RPS2P45",-1.24809644850257,0.277225761483641,-0.551718689372071,-0.362838208964642,0.060309770585521,-0.0308022857786975
"RPL36AP37",7.2152385934817,7.64639527399545,7.64226173157755,6.42068312363097,6.60743447857575,6.81484372116944
"ETV5",5.58428524801538,5.55580619632456,5.84387707976318,5.99807927262718,5.78463331496782,5.68057437447533
"EGFL8.5",2.79920737496055,2.08702840619231,2.32978420605109,1.39367497570346,1.39170303460059,1.57432934572373
"NA.813",-0.626191624233533,-0.729704285123999,0.697013570077397,1.2593782948285,1.75051561961728,2.19318550325725
"RBM12",6.24633733176266,5.9294137901448,5.87119785313088,5.24685381200538,4.9908435525385,5.31221852312586
"NA.814",-0.630331081789948,-0.879223839064922,0.759976632198249,-1.16226236498102,-0.324570602736738,-0.551702925359994
"NA.815",-0.723701318542098,-1.9945404788246,-1.14423796244069,-1.24322140842927,-0.466089519197731,-2.08450486256028
"LILRA6",-1.46509335688108,-2.94794544208365,-1.01147545769759,-1.13256801460421,-0.791522114546917,-2.57440125686319
"SCARF2",5.82273937322734,5.87834613837332,6.06312218834215,3.41697939801526,3.92543681539575,3.64108460231521
"APOBEC3C",5.93669129662338,6.13242111928116,6.14435586443479,7.47797760964198,7.73570905975491,7.91596884161615
"NA.816",-3.0510013524185,-2.30988403049879,-2.03490708526639,-1.11192111222465,0.0140261012339849,-0.55940696899124
"NA.817",-0.49837081490396,0.19360415982035,-0.717808606201682,-0.822764302666898,-0.301945766638717,-0.505497571048692
"NA.818",3.83281879211731,4.42046208139515,4.89837307557707,3.07482261766706,3.05064688339376,3.28459054717573
"RPS26P19",-4.09875182374296,-1.65799404061398,-4.09875182374296,0.877211935427005,0.454536234872113,1.0287518085482
"NA.819",-0.791221663571517,-0.312352297949535,-1.12042599323361,-1.1077370636003,-0.946116603563079,-1.31001679497363
"WNT5A.AS1",-4.09875182374296,-3.47948657888333,-3.06913332142974,-0.224982350100265,0.552045700381983,1.48433764353461
"CCDC13",-1.44971103571002,-1.18030160130689,-0.621925781176335,0.0293007455618946,1.00091995209798,0.747529945794729
"ASPRV1",0.510228437215589,1.33728429433648,1.26414857288862,0.0618992904042112,0.0566132499150929,0.34348403710104
"MIATNB",0.512403987930684,1.13460329130645,-0.34657358797696,1.50115098509929,0.252674758756015,1.28715503079856
"NA.820",1.84250144961752,1.59602708422152,2.09856263969319,1.9248774933904,1.62660856011311,1.63324360301843
"LY6G5B.2",2.84809319460109,3.70257252530173,2.50653654636306,3.07979109984927,3.22475101552422,3.14718917993227
"NA.821",-0.387862842320983,-1.96762890471931,0.133188785848051,-0.242264138055733,-0.0852063831193985,-0.333051183237613
"UBE2V1",7.66944416563824,7.64183510237021,7.69915774933733,8.05422483664285,8.10912588998284,8.119801910981
"PTCHD4",-0.356847906407328,-0.785956287327622,-3.78878608240404,3.12114041993816,2.97203288012153,1.89528064505622
"NA.822",-4.09875182374296,0.00989791524330258,-4.09875182374296,0.073190541694162,0.442640273954701,-4.09875182374296
"NA.823",-1.10302784059208,-0.919626477312716,-0.756479074785934,-1.28806898335478,-1.59105454907364,-1.77011801530562
"C4A.2",1.06785656393791,0.906191103879929,0.58467097432543,-1.15796649329928,-0.617889738416741,-2.1019465407041
"N4BP2L2",4.93964049814444,5.55090286852133,4.54282636505777,5.4182281812077,5.74823642261821,5.97738419292096
"NA.824",6.59829815454949,6.12412569926857,6.31070572962732,7.04756808412392,7.17844638988878,7.13415155698408
"NA.825",-0.684054279394588,-0.75664283841151,-0.916874081091713,-1.79280713665997,-0.791434188624909,-0.934949792673161
"LINC00847",-1.17921655954469,-0.761743190297623,-0.272076132355071,0.633764054140061,-0.377008004064666,0.494206309201014
"RNF139.DT",2.89575611747893,2.26659546479379,2.83356558101555,1.53090400343859,0.557874207936881,0.878125172739617
"NA.826",-0.552345499158929,0.232493517795115,0.339116165613958,-0.295811507530659,-1.06651489040475,-0.388850976650743
"EEF1A1P4",-0.851692583879943,-0.518860859072708,-0.105258852971583,-1.64977059669481,-1.62260300182211,-1.95833365337082
"GALNT7.DT",-0.834877069703536,-0.417936711163048,0.316322800530571,1.90079278100251,1.40643175273535,1.27540056633603
"SAP30L.AS1",-0.343260929161736,0.514541378674962,0.672132164283893,0.442582612113829,-0.0294544111282383,-0.660777605231898
"CYP2U1.AS1",-1.21039097230814,-3.20632236612129,-3.4228884095737,-1.61814428993769,-1.39973111695117,-0.91163842249941
"MRNIP.DT",-1.3114890464507,0.915513075600943,1.83576404788392,0.0391952673251035,-0.259943767382719,0.55751357548825
"NA.827",-1.48263244621569,-0.738162732006449,-1.55312711872473,-1.68924006365884,-1.51886862907527,-1.04092163456303
"CXXC4.AS1",0.0199085780141495,1.03572899037347,-0.236084436490474,-0.913783680971703,-0.694595302115526,-0.677061848485411
"NA.828",-2.1512364943407,-0.576487838741927,-1.39079402797178,-1.34401940967698,-1.27257372748209,0.216348372542895
"MSANTD2.AS1",-2.24176577973833,-1.51725543426633,-2.24341252919183,-0.651549416083528,-0.492608744187539,-1.37281371843685
"LINC02709",-1.00528682751831,-1.57493731058685,-1.46412707068936,-0.792540323390273,-0.900479810738916,-0.550751367069731
"NEAT1",10.54919064084,11.6919817451989,10.7308213059172,10.8955194404758,11.5779421875946,11.9936039524919
"LOC100129203",-0.455807914460799,-2.70739525993611,0.400140049851256,-2.3124684213604,0.69544780147484,-0.586971250563184
"SCAMP1.AS1",0.508427174604065,-0.931453477914084,-4.09875182374296,1.56740591835878,1.77012473680318,1.66738676949724
"FAM111A.DT",0.769314620290517,-0.0349039535563234,-0.154233133316529,1.29971396144497,0.765138378476267,0.388046789441919
"BDNF.AS",-2.43475914572692,-0.969760358360482,-2.57352460736415,-4.09875182374296,-0.992237366062474,-0.0588352300901909
"DDX11.AS1",-0.517964887334275,-2.79096101177614,0.298575069732942,-0.581616114982302,-2.66049891424829,-1.16271296939306
"NA.829",-0.661883392485667,0.171633055599932,-1.48898625829193,-1.34061291779884,-0.97164223249422,-0.964041322310269
"ZNF585B",3.56931360099385,3.43664611115545,1.58294895521228,3.31314036837075,3.3987344874187,3.1448573740555
"CRNDE",3.64574002729959,2.1475613788791,3.78118361093094,3.57865721964986,3.41416498604572,1.39365497603016
"LINC02202",0.347882384551349,0.569847857849965,0.205471957339353,0.638305630434716,1.02407619219168,0.421125033796408
"CEBPA",-3.52626822657975,-3.49030053482293,-4.09875182374296,-0.731932926516721,-0.493165529117096,-0.140257285365711
"RAD51.AS1",1.00115271336454,1.18043213859363,1.62430882912414,1.70191389165861,1.66718440541405,1.0068796744525
"NSMCE1.DT",-0.74705690615383,-0.371680599930291,-0.675280112652724,-1.95455576968444,-1.26461211869037,-1.35620457096105
"NA.830",-1.27142616436233,-0.890184184105714,-0.328772501851751,-0.546176951124782,-0.649435122018964,-0.67874963516713
"NA.831",6.21170783350096,6.31309602534716,6.0280073743486,5.47809015552922,5.31139914737863,5.34463279407498
"SLC12A2.DT",1.55897686417902,2.12405604748693,2.50652192816999,2.63195018421166,3.39759541680749,3.0268372173259
"NA.832",2.93956330098048,3.56000607507267,2.1911475202024,0.891829413547564,0.115129931316919,-0.560418450187042
"NA.833",-0.941208655794589,-0.34017164336944,-0.953296130432942,-1.863709651181,-1.22199993409336,-0.683460462784649
"NA.834",0.758164250765658,0.912648290392637,0.319050002812564,0.413104562976621,0.190407268562073,0.441134836013722
"RAB30.DT",0.906243042663162,1.04430606769738,0.846545094975604,0.351190078580146,-0.0301265305610864,1.04240336427047
"MCPH1.DT",2.375701187981,0.930420509558096,1.0885882317963,1.11734702514005,1.8079250056434,1.52241376990713
"KCTD21.AS1",1.94118156901748,2.00454923414038,1.74521758380544,2.79558141861126,2.96823841290794,3.24913296306622
"P4HA3.AS1",-1.50702012058601,-0.648318295331356,-1.0535498679132,-1.77059489896954,-1.59296753663115,-1.91049396494152
"LINC01550",-0.113244407542492,0.755598912866181,0.150512146614784,0.446596144497437,-0.4515586129,-0.20885068394288
"NA.835",0.725240893149196,0.620148682939934,0.605503423004246,0.738461288211083,0.11582637954331,0.0846231750417782
"SBF2.AS1",-0.606062027934321,-0.324965641162813,-1.88830932110145,0.517447490514095,0.321104378166711,0.968587974160356
"LOC101928053",-2.17791555680845,-1.52588278448273,-0.853483915955639,-1.74218252641225,-1.28564960143571,-2.26673276989686
"NA.836",-1.54029238437703,-0.471592445742573,-0.633310958828301,0.17282722268892,-0.275873885633289,0.164168815746417
"LACTB2.AS1",-0.624580377283075,-1.19582213456074,-1.97458669820623,-1.42140813536998,-0.537958359855564,-0.642655238854151
"NA.837",-0.947175439268188,-0.37293611442745,-1.03746176492034,-1.9587012022011,-1.32987421312088,-2.06671333139526
"NA.838",-1.4679163268099,-1.95804891903024,-0.521702272428265,0.944251118706219,1.17998396077952,0.854885802673573
"TNFRSF10A.DT",0.807895657934603,0.757561939750761,0.675646946725134,0.210537430452887,-0.0108254360141122,-0.433405627250117
"NA.839",0.603907073123414,-1.30848665026565,0.213207845830152,-2.52304557389625,-0.503319421885431,-3.69553671020613
"PICART1",0.394254645512576,0.0381537701751979,0.465168325310021,-0.541496769817339,-1.00924477377657,-1.00862516176564
"RASSF8.AS1",3.1631653802888,3.38691718649294,3.94964056849073,4.97048626801537,4.88470911024837,5.12900186266082
"H2AJ",4.69224619823909,4.82168079568944,4.86739939781804,7.24063868885523,7.24587649472834,7.33085245714078
"PLA2G4E.AS1",-1.84139373750079,-1.20396127561815,-1.3412763458768,-1.35566007681473,-1.3709128194961,-1.35577300700569
"RGMB.AS1",-0.63450134913141,-1.20911170844037,-0.567603963784238,-1.67662903453582,-1.41648654457216,-0.861072465407198
"DYNC1LI2.DT",-2.41636392458416,-2.65946793814713,-1.42090552721155,-0.296481422958006,-0.523600156027928,0.197678014915641
"NA.840",-1.61460828182499,-0.886694152608158,-1.2367630908286,-1.63811801764817,-2.34976274543746,-1.31020714917991
"UBAP1L",3.72827503173,3.39313973814315,3.54119100921851,2.60202166325502,2.69950646310675,2.45176391527718
"NA.841",0.995106037735897,-0.301437421108496,0.161881712567529,-1.98588665510522,-1.47623776463504,-2.17634572646953
"SOCS2.AS1",0.335997887701881,0.482092715870414,0.333817484418676,-0.232527986285154,0.351591286647489,0.732004799783903
"PGAM5",5.18249294922097,4.99488273462604,4.44025922819872,5.03513495792081,4.56040419933664,4.77617306960612
"LOC105369147",0.0882941741576198,0.202679291420497,-0.562799159874305,-0.599125573579231,-0.226181722662649,-0.602512240515192
"SNHG10",-4.09875182374296,-2.45192373519363,-0.264893110474023,-0.89168570166077,0.147997184689356,0.475872360486976
"MIR210HG",3.28562854944057,3.76254511082161,4.73868221491738,4.40950088040604,4.41784248104751,4.27726352885344
"NA.842",-1.88351820274996,-1.85882404047659,-1.27154999574083,-0.250024649343163,0.252105899997245,-0.104142066684716
"LOC107986337",-0.239898275794645,-0.599340339428258,-0.0750830134648115,-0.598514300536032,-0.401182513228797,-0.837440072024035
"NA.843",-1.36047796263813,-0.791744389170861,-1.3389175327264,0.0991078252597313,-0.0699289725696234,-0.502546705478723
"ANKRD42.DT",-1.83949191474871,-0.500929123536171,0.60843730327742,1.97289551074795,0.427971041067615,0.972871641168322
"LINC01252",0.44216316492611,0.338428459132637,1.97639140666102,-1.30204865555174,-0.458755589212141,-0.641999044677915
"ZCCHC3",5.09176234813009,5.13425076030501,5.27897054602956,4.47386779468018,4.4201999669233,4.60457478123769
"NA.844",1.78498268348064,1.934630423444,2.06197313831361,1.91116369570392,2.02424064126959,1.9273736482826
"DNAJC3.DT",-2.07129838474098,0.0183944966584761,-4.09875182374296,1.31150812553537,0.831629103167955,1.68674762127432
"NA.845",-0.606752635688379,0.430913712322922,-0.149854394376531,-0.714806511722229,-1.08594460745004,-0.46667419166539
"GPRC5D.AS1",0.127112740652344,-0.526068543940327,0.328892886451503,-0.491867628204373,-3.87972023271715,-4.09875182374296
"MIR4458HG",2.22488119846929,2.85011149972382,2.22291384238248,1.19756775160351,1.52314374331304,1.64225586510113
"OIP5.AS1",7.51506571598348,7.33806210846816,6.92706976026833,6.7013501135203,6.17748516682623,6.03780009530201
"CKMT2.AS1",1.79804951313253,1.58945307987403,1.60005553554263,1.97438371917283,2.23207815676626,2.29092805729336
"MISFA",-1.06226092196572,-1.89040635931473,-1.89899407182479,0.382220973797962,-0.173578017919397,-0.155312548233107
"TWF2",6.29752191193413,6.42583162157757,7.0084430187966,6.45624217491029,6.10888005540709,6.17712049640819
