"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","logCPM","F","PValue","FDR"
"ENSG00000129625","7905","REEP5","receptor accessory protein 5",-0.377285318070029,7.18836571792313,7.75627285871896,0.0249515425244992,0.0567277024969121
"ENSG00000078043","9063","PIAS2","protein inhibitor of activated STAT 2",0.542491617991321,4.58936935820772,7.75291276849542,0.024974208827159,0.0567722084092205
"ENSG00000169895","94056","SYAP1","synapse associated protein 1",-0.502013720815987,5.14813995068323,7.75061310136152,0.0249897015957377,0.0567961053439585
"ENSG00000209082",NA,NA,NA,-1.55319618362062,1.34751067668211,7.75237442086349,0.0249909047085039,0.0567961053439585
"ENSG00000178401","79962","DNAJC22","DnaJ heat shock protein family (Hsp40) member C22",1.14439854067228,2.00649742555155,7.7498429610242,0.0249986297653864,0.0568066339423735
"ENSG00000138078","9581","PREPL","prolyl endopeptidase like",-0.894832062133868,4.44989892353507,7.74801324831147,0.0250074030978497,0.0568195417325293
"ENSG00000279851",NA,NA,NA,1.26543350322777,-1.22817880225302,7.78198313245774,0.0250656766120949,0.0569449022216403
"ENSG00000279795",NA,NA,NA,1.46100399628635,-0.973320988246387,7.77467736708557,0.0250963787159224,0.0570062658509997
"ENSG00000117569","58155","PTBP2","polypyrimidine tract binding protein 2",2.25705024205301,1.43887723002647,7.73713060771134,0.0250988937508375,0.0570062658509997
"ENSG00000205710","100130311","C17orf107","chromosome 17 open reading frame 107",1.27460665146366,2.13812329454313,7.73353622559069,0.025108765627275,0.0570216373560441
"ENSG00000134285","51303","FKBP11","FKBP prolyl isomerase 11",0.463459611659664,6.51457934642184,7.73120877536857,0.0251210338648614,0.0570424464891847
"ENSG00000099624","513","ATP5F1D","ATP synthase F1 subunit delta",0.49953928339137,6.88725282763108,7.73007016991965,0.0251287674623652,0.0570529549232047
"ENSG00000104529","1936","EEF1D","eukaryotic translation elongation factor 1 delta",0.47568638095887,9.65126523060343,7.72360174534819,0.0251727632580579,0.0571390991642106
"ENSG00000251364","100506258","SYT9-AS1","SYT9 antisense RNA 1",2.05991175945339,-0.55185703609851,7.7588109545404,0.0251729302959149,0.0571390991642106
"ENSG00000221923","400713","ZNF880","zinc finger protein 880",0.622684759235491,4.50439078207967,7.72287819640352,0.0251777258711229,0.0571429236783454
"ENSG00000102908","10725","NFAT5","nuclear factor of activated T cells 5",0.627513477433406,5.263750953782,7.72218483183323,0.0251824261731396,0.0571465310439251
"ENSG00000182986","162967","ZNF320","zinc finger protein 320",-0.702135417199585,3.00417483653754,7.7213761011362,0.0251893021338212,0.0571550741351649
"ENSG00000172985","344558","SH3RF3","SH3 domain containing ring finger 3",0.630170046940516,4.42422569299507,7.71910258011382,0.0252034629949715,0.0571801426723017
"ENSG00000213599","100526830","SLX1A-SULT1A3","SLX1A-SULT1A3 readthrough (NMD candidate)",0.540460034052563,5.23550792774834,7.71664452631265,0.0252202071385576,0.0572110650945052
"ENSG00000173757","6777","STAT5B","signal transducer and activator of transcription 5B",1.32886028149163,4.38046178878134,7.71529276347405,0.0252297278410741,0.0572255958069554
"ENSG00000004700","5965","RECQL","RecQ like helicase",1.3689995023127,4.79448761990109,7.71446866289113,0.0252350884506573,0.0572306882516759
"ENSG00000136068","2317","FLNB","filamin B",1.172650332357,7.4654639289497,7.71161169466879,0.0252545785290357,0.0572678197232917
"ENSG00000198960","54470","ARMCX6","armadillo repeat containing X-linked 6",0.577748685845752,5.53771290428782,7.70856912165367,0.025275401091349,0.0573079632248927
"ENSG00000174106","23592","LEMD3","LEM domain containing 3",0.769162835805914,5.03330937439701,7.70558314617827,0.0252958599228821,0.0573460834418174
"ENSG00000112851","55914","ERBIN","erbb2 interacting protein",1.20810359947451,5.9820596339273,7.70475261712161,0.0253015397820064,0.0573460834418174
"ENSG00000213513",NA,NA,NA,1.26087251310504,-1.05649862301218,7.74683722543728,0.025301579003589,0.0573460834418174
"ENSG00000183060","145748","LYSMD4","LysM domain containing 4",-0.859552091493355,2.08955400925934,7.69913947361968,0.025343468967543,0.0574339408997983
"ENSG00000158711","2005","ELK4","ETS transcription factor ELK4",0.735999074174719,5.9868210112492,7.69769484565727,0.0253499708231863,0.0574360180551967
"ENSG00000274538","7262","PHLDA2","pleckstrin homology like domain family A member 2",-0.4791044842685,5.10814986672326,7.69759925063556,0.0253506387801598,0.0574360180551967
"ENSG00000125207","9271","PIWIL1","piwi like RNA-mediated gene silencing 1",1.029041772865,1.6477389482551,7.69742649083518,0.025357452312502,0.0574443703268791
"ENSG00000164975","6619","SNAPC3","small nuclear RNA activating complex polypeptide 3",-0.671014795008566,5.83507886988726,7.69606474460172,0.0253611755180961,0.0574457206248366
"ENSG00000047621","57102","FERRY3","FERRY endosomal RAB5 effector complex subunit 3",-0.814618218014421,3.76022532988726,7.69436866463081,0.0253733180081182,0.0574661388002875
"ENSG00000102580","5611","DNAJC3","DnaJ heat shock protein family (Hsp40) member C3",-0.619240269585819,6.92822698679152,7.69338142327171,0.0253796257553967,0.0574733388962818
"ENSG00000168216","55788","LMBRD1","LMBR1 domain containing 1",4.21189063967749,1.76439885802006,7.71676919843664,0.0253914828965011,0.0574909949472601
"ENSG00000023171","57476","GRAMD1B","GRAM domain containing 1B",-0.837275298329974,3.67933153044953,7.69141219350688,0.0253936817094213,0.0574909949472601
"ENSG00000280356",NA,NA,NA,0.884685396525309,0.0826993592703697,7.69425980133724,0.0254149088687807,0.0575319625285892
"ENSG00000133027","10400","PEMT","phosphatidylethanolamine N-methyltransferase",-0.809434128195792,4.22617860732915,7.68456119646405,0.0254408359680726,0.057583558000677
"ENSG00000250539","100418737","KRT8P33","keratin 8 pseudogene 33",-1.21535549131795,-1.10174833008479,7.71946260581109,0.0254596768928468,0.0576191036739677
"ENSG00000103241","2294","FOXF1","forkhead box F1",-0.569668807994213,4.31757987895283,7.68080038902499,0.0254664322762405,0.0576272925492162
"ENSG00000279668",NA,NA,NA,1.29312070062648,-0.812422878824736,7.71186705729761,0.0254947507052576,0.0576842678230795
"ENSG00000236778","100507398","INTS6-AS1","INTS6 antisense RNA 1",-0.907391141949054,2.04261925402518,7.67578239641133,0.025504792007593,0.057699880440823
"ENSG00000272807",NA,NA,NA,0.897241036785482,0.470825271440761,7.67416333152562,0.0255352592814255,0.0577616935106251
"ENSG00000118939","7347","UCHL3","ubiquitin C-terminal hydrolase L3",-0.620407509369791,4.56718418170833,7.66559970187101,0.0255717478458878,0.0578371100626642
"ENSG00000137404","11270","NRM","nurim",-0.732760210044053,3.68986144314394,7.66463549240625,0.0255789054345692,0.0578461766383155
"ENSG00000184979","11274","USP18","ubiquitin specific peptidase 18",2.1552416048607,0.946972295508543,7.66597364137485,0.0256053602330122,0.0578988758592361
"ENSG00000160323","11093","ADAMTS13","ADAM metallopeptidase with thrombospondin type 1 motif 13",-0.660834882962006,3.66014494001293,7.65771116212743,0.0256270871336473,0.0579408726947817
"ENSG00000157111","134285","TMEM171","transmembrane protein 171",0.909954842820031,3.84101903705884,7.65237699240684,0.0256642538998834,0.0580177632464752
"ENSG00000267421","101928982","ZFP28-DT","ZFP28 divergent transcript",-1.92573581426762,-1.03270371864564,7.63549315431869,0.0256813885912913,0.0580445485897438
"ENSG00000111790","26127","FGFR1OP2","FGFR1 oncogene partner 2",0.632835462384147,6.13354927874017,7.649708938612,0.0256824219345366,0.0580445485897438
"ENSG00000275759",NA,NA,NA,0.976478616306065,-0.685869323986988,7.67398526122973,0.0256904627401619,0.0580555788580114
"ENSG00000132970","10810","WASF3","WASP family member 3",-0.99172700904597,3.98802540934524,7.64788170734236,0.0256956531272227,0.0580601657991489
"ENSG00000196550","729533","FAM72A","family with sequence similarity 72 member A",-1.61950929521776,1.5234329368804,7.64732953089308,0.0257101309353868,0.0580857342618443
"ENSG00000189367","9729","KIAA0408","KIAA0408",1.44502808406457,2.23786292088906,7.6457954314149,0.0257133742289265,0.0580859179273707
"ENSG00000101166","51012","PRELID3B","PRELI domain containing 3B",0.67815973694071,6.20675309403018,7.64256636301576,0.0257323812958741,0.0581217071689669
"ENSG00000146373","154214","RNF217","ring finger protein 217",0.576452235475862,5.17620230680439,7.6392628779478,0.0257555402460781,0.0581668643128173
"ENSG00000164081","51368","TEX264","testis expressed 264, ER-phagy receptor",-0.516476997651851,5.6034596792437,7.63841692190451,0.025761466845084,0.0581730972273132
"ENSG00000163577","56648","EIF5A2","eukaryotic translation initiation factor 5A2",1.04576335971165,5.74258678447347,7.6342139850629,0.0257909650082408,0.0582325500493341
"ENSG00000196954","837","CASP4","caspase 4",0.398125490636348,6.66287869970147,7.62956563365198,0.0258236338221167,0.0582991462839232
"ENSG00000138663","51138","COPS4","COP9 signalosome subunit 4",0.704536300155007,4.80329152883049,7.6290378261827,0.0258273698131922,0.0583004157616541
"ENSG00000266094","83593","RASSF5","Ras association domain family member 5",-1.43900769945847,1.81587778223569,7.62931112801278,0.0258322515493419,0.0583042709130619
"ENSG00000265688","92659","MILIP","MYC inducible lncRNA inactivating p53",-0.810678188096757,2.86424046190028,7.6263282298307,0.0258479119760709,0.0583324500000519
"ENSG00000223773",NA,NA,NA,1.65522901440816,1.3751819709878,7.62184098396809,0.0258897193698695,0.0584136233337786
"ENSG00000082781","3693","ITGB5","integrin subunit beta 5",0.923535382398704,6.42644313059253,7.62011349784589,0.0258902406741222,0.0584136233337786
"ENSG00000169193","90693","CCDC126","coiled-coil domain containing 126",-1.31318260194024,0.739307120532929,7.62311654962894,0.025894624088074,0.0584163385113496
"ENSG00000041880","10039","PARP3","poly(ADP-ribose) polymerase family member 3",1.05342185004929,3.40776074782898,7.61888797611495,0.0258999354933411,0.0584211462441891
"ENSG00000197536",NA,NA,NA,0.725593278605163,1.71174360872357,7.61788896509249,0.0259105769413855,0.0584379740224987
"ENSG00000263181","105377203","LOC105377203","uncharacterized LOC105377203",2.1559481187214,0.529161593404738,7.62671196216476,0.0259186975666016,0.0584491129755059
"ENSG00000257718",NA,NA,NA,-1.26850908035608,0.0123647515801925,7.62551581962494,0.0259407589871254,0.0584916831463721
"ENSG00000160410","92799","SHKBP1","SH3KBP1 binding protein 1",-0.698321943215211,6.10930606881263,7.61172174976063,0.0259495598045977,0.0585043462948526
"ENSG00000235814","80862","POLR1HASP","POLR1H antisense, pseudogene",-0.863029478736693,1.64322044810158,7.6120361343246,0.0259530999613801,0.0585051474157017
"ENSG00000280291",NA,NA,NA,1.63752299368184,-1.09121417521222,7.64057385208332,0.02596315357142,0.0585206295836791
"ENSG00000128602","6608","SMO","smoothened, frizzled class receptor",-1.56135253449788,1.09371035370243,7.61120982562985,0.0259718923792098,0.058524839679567
"ENSG00000245384","101929468","CXXC4-AS1","CXXC4 antisense RNA 1",1.20515933746707,-0.0858556000403014,7.61884924437988,0.0259739148981677,0.058524839679567
"ENSG00000017483","92745","SLC38A5","solute carrier family 38 member 5",0.588502018233127,6.29012999956655,7.60818936247647,0.0259745790913179,0.058524839679567
"ENSG00000070269","54916","TMEM260","transmembrane protein 260",-0.51437803998284,3.75376819744486,7.60603216525584,0.0259903452537036,0.0585475565910941
"ENSG00000197217","9583","ENTPD4","ectonucleoside triphosphate diphosphohydrolase 4",0.655723297313571,6.16370181495613,7.60586852236335,0.0259910356015445,0.0585475565910941
"ENSG00000119681","4053","LTBP2","latent transforming growth factor beta binding protein 2",1.02796012501534,6.43458475486004,7.60534356120299,0.02599475903818,0.0585487645330268
"ENSG00000231372","4277","MICB","MHC class I polypeptide-related sequence B",0.878022394134427,2.2543398194644,7.60488344472039,0.0260008176311266,0.0585552310756155
"ENSG00000204758","100268168","RPL26L1-AS1","RPL26L1 antisense RNA 1",1.23496299146537,0.571525099895922,7.60674127614354,0.0260099727503907,0.058568668720848
"ENSG00000277662",NA,NA,NA,1.07686891155362,-0.632565059288873,7.62591851188025,0.0260252351820976,0.0585956887928126
"ENSG00000167716","124997","WDR81","WD repeat domain 81",-0.62429832997151,5.20830514874431,7.60061421329795,0.0260283516902205,0.0585956887928126
"ENSG00000129250","10749","KIF1C","kinesin family member 1C",-0.470438491891645,7.4616226155887,7.59918549008399,0.0260384929277833,0.0586113362435215
"ENSG00000198677","9652","SKIC3","SKI3 subunit of superkiller complex",1.0007312023155,6.12166427269401,7.59774393733696,0.0260487486829501,0.058627237601788
"ENSG00000155959","7411","VBP1","VHL binding protein 1",-0.505323863603723,5.82595520434513,7.59148230161492,0.026093340795452,0.0587204055387055
"ENSG00000186056","100129196","MATN1-AS1","MATN1 antisense RNA 1",1.59077932072135,0.389164547451897,7.59735024516373,0.0260989132667931,0.058725751679445
"ENSG00000008282","6856","SYPL1","synaptophysin like 1",0.628856254971043,6.70188510434087,7.58941071157088,0.0261081102456807,0.0587392510977531
"ENSG00000276728",NA,NA,NA,-0.789341690627195,0.298413115301337,7.59315093186624,0.0261145441238141,0.0587465314173972
"ENSG00000067334","30836","DNTTIP2","deoxynucleotidyltransferase terminal interacting protein 2",-0.407297110348739,6.06825830102946,7.58409668047202,0.0261460591115378,0.0588102247923288
"ENSG00000142583","6518","SLC2A5","solute carrier family 2 member 5",1.34110094714293,-0.111146832617696,7.5929269244456,0.0261722919308789,0.0588620228660928
"ENSG00000198093","65251","ZNF649","zinc finger protein 649",-1.4044738610819,1.95338978366382,7.57949249271285,0.0261847484592827,0.0588828288893406
"ENSG00000214369",NA,NA,NA,1.2289985768389,-1.39947691003813,7.61460414962812,0.0261920242516126,0.0588919810896111
"ENSG00000270757","100529241","HSPE1-MOB4","HSPE1-MOB4 readthrough",1.69198876636853,1.15208137512354,7.57551138756515,0.0262234081940109,0.05895533086819
"ENSG00000121671","1408","CRY2","cryptochrome circadian regulator 2",1.83587355520841,3.49692652997549,7.57281920368554,0.0262278559775402,0.0589581148198009
"ENSG00000130203","348","APOE","apolipoprotein E",1.00369088555903,2.59987541455661,7.57013907321617,0.0262478953038476,0.0589959423383923
"ENSG00000116171","6342","SCP2","sterol carrier protein 2",-0.51227049971038,6.45863665235355,7.56673414157412,0.0262705320694173,0.0590395980077313
"ENSG00000123144","79002","TRIR","telomerase RNA component interacting RNase",-0.451118025031766,8.40144841584641,7.56533493304185,0.0262805937838754,0.0590549856648061
"ENSG00000137713","5519","PPP2R1B","protein phosphatase 2 scaffold subunit Abeta",-0.661892260638716,1.97393230988237,7.56456873618254,0.0262898045477905,0.0590665274609228
"ENSG00000108821","1277","COL1A1","collagen type I alpha 1 chain",-0.954272196887577,11.3501154218687,7.56372758160693,0.0262921608627091,0.0590665274609228
"ENSG00000174238","5306","PITPNA","phosphatidylinositol transfer protein alpha",-0.376871240274548,6.89964235969156,7.55810546268699,0.0263326726948179,0.0591503053807538
"ENSG00000163482","27148","STK36","serine/threonine kinase 36",-0.68869941545928,3.72158163168609,7.55583881431025,0.0263495182717073,0.059180908503639
"ENSG00000090554","2323","FLT3LG","fms related receptor tyrosine kinase 3 ligand",0.905529610245808,3.11312371174156,7.55269716731056,0.0263728488312608,0.0592260676076114
"ENSG00000079385","634","CEACAM1","CEA cell adhesion molecule 1",0.984390947675953,1.43497791137814,7.55177446340393,0.0263853701873727,0.0592469441806669
"ENSG00000163913","55764","IFT122","intraflagellar transport 122",0.798462707172951,3.22327342846532,7.54565498297376,0.0264237501846369,0.0593258727562674
"ENSG00000084754","3030","HADHA","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha",0.65329608040208,5.76335308518349,7.54466190257597,0.0264298699373141,0.0593323610837665
"ENSG00000185339","6948","TCN2","transcobalamin 2",-2.82725367539647,-0.400769933216435,7.51668486099227,0.0264359419010113,0.0593386682435508
"ENSG00000186625","11104","KATNA1","katanin catalytic subunit A1",0.709524170456831,4.59460873689362,7.54338663462636,0.0264391398787949,0.0593386682435508
"ENSG00000114450","59345","GNB4","G protein subunit beta 4",0.718840930703098,6.70158799064119,7.54264037631956,0.0264445199227854,0.0593434926681612
"ENSG00000175595","2072","ERCC4","ERCC excision repair 4, endonuclease catalytic subunit",-0.71551582495491,4.07076528936997,7.53552933621867,0.0264965974101392,0.0594530956912493
"ENSG00000091732","51530","ZC3HC1","zinc finger C3HC-type containing 1",-1.33055042130872,3.62125349946788,7.53234335784794,0.0265201397177714,0.0594986524933392
"ENSG00000236296",NA,NA,NA,-1.41363795145207,-0.443338000026612,7.56073179615409,0.0265254219120003,0.0595032361122782
"ENSG00000156374","84108","PCGF6","polycomb group ring finger 6",0.614552252407886,3.63095327420988,7.52736311947527,0.0265563419759,0.0595653238214021
"ENSG00000002822","8379","MAD1L1","mitotic arrest deficient 1 like 1",-0.671264397804467,3.50556225008169,7.52570995450432,0.0265683193618985,0.0595849135243651
"ENSG00000223493","6499","SKIC2","SKI2 subunit of superkiller complex",-0.467942136237516,6.24569238195668,7.5198455922514,0.0266104870781067,0.0596721981963892
"ENSG00000180229",NA,NA,NA,-1.54757100045308,-1.01004774184029,7.54567054228677,0.0266148961545165,0.0596748007272632
"ENSG00000167964","25837","RAB26","RAB26, member RAS oncogene family",1.53790243391969,0.970681591540297,7.5207977940986,0.0266213321471927,0.0596819467346754
"ENSG00000225151",NA,NA,NA,0.70983231570393,3.68083602312259,7.51738157567684,0.0266289916291831,0.0596918335848803
"ENSG00000263327","202020","TAPT1-AS1","TAPT1 antisense RNA 1",-0.932447420194137,-0.440460815533129,7.53670386822923,0.026632879086926,0.0596932636440741
"ENSG00000172375","9854","C2CD2L","C2CD2 like",-0.465487585268099,4.32620750325256,7.51533004532258,0.0266435663544416,0.0597099321618998
"ENSG00000280347",NA,NA,NA,0.812144989454357,1.52778321077097,7.51446600503929,0.0266556873994691,0.0597298094081785
"ENSG00000132207","79008","SLX1B","structure-specific endonuclease subunit SLX1B",0.569494997111674,3.74524128510303,7.51318038300791,0.0266597364978057,0.0597315964708735
"ENSG00000242294",NA,NA,NA,0.632852842880996,2.38648549603074,7.51157360257512,0.0266733052376461,0.0597547094165315
"ENSG00000269949",NA,NA,NA,-0.972966462829971,-1.15324430100862,7.55169885801662,0.0266847966307788,0.0597688352965618
"ENSG00000197008","7697","ZNF138","zinc finger protein 138",0.922075317385315,1.97689285804538,7.5099978902932,0.0266861179696462,0.0597688352965618
"ENSG00000090861","16","AARS1","alanyl-tRNA synthetase 1",0.960033476589637,6.87202021147058,7.50726583427033,0.0267026467183633,0.0597985639663945
"ENSG00000116221","51253","MRPL37","mitochondrial ribosomal protein L37",-0.460168605506097,6.84910584892522,7.50607003596468,0.0267114284099539,0.0598109385532489
"ENSG00000167653","8000","PSCA","prostate stem cell antigen",1.59047484057395,0.463158911389154,7.51100558340315,0.0267165612631357,0.0598151408170388
"ENSG00000167523","124045","SPATA33","spermatogenesis associated 33",-0.668280686111525,3.21640922866893,7.50412082754104,0.0267269631067818,0.0598311372497663
"ENSG00000183323","202243","CCDC125","coiled-coil domain containing 125",0.787485978697338,3.01082489790715,7.50297844513666,0.0267354254771298,0.0598427885969142
"ENSG00000167371","112476","PRRT2","proline rich transmembrane protein 2",0.761072069110824,3.16653808539962,7.50083652158376,0.0267510072132707,0.0598703706758996
"ENSG00000135047","1514","CTSL","cathepsin L",-0.533490986282421,4.36291415997505,7.49997270798937,0.0267563093957659,0.0598749425752492
"ENSG00000272958",NA,NA,NA,1.10926959594633,-0.966465976781974,7.53518102114496,0.026776310410724,0.0599124022222899
"ENSG00000124126","57580","PREX1","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",-0.525278322240866,5.8481179861532,7.49660372762571,0.0267810829332504,0.0599157829111936
"ENSG00000078070","56922","MCCC1","methylcrotonyl-CoA carboxylase subunit 1",-0.761871890905483,2.93394955393482,7.49543076105785,0.0267911893265036,0.0599310944870763
"ENSG00000067606","5590","PRKCZ","protein kinase C zeta",1.15845264911867,1.75635666159898,7.49367340025777,0.0268082751604424,0.0599620132347896
"ENSG00000152102","130074","FAM168B","family with sequence similarity 168 member B",-0.609704916048572,4.92182389421435,7.49149204671121,0.026818805946132,0.0599732183545471
"ENSG00000172175","10892","MALT1","MALT1 paracaspase",2.0878446198384,1.06065671392513,7.49500547102111,0.0268198143049866,0.0599732183545471
"ENSG00000185432","25840","TMT1A","thiol methyltransferase 1A",-1.48149101296842,0.19107063934652,7.50036019008611,0.0268350316753626,0.0599999430229322
"ENSG00000133116","9365","KL","klotho",1.16737825052241,-1.49503582817459,7.5216684968015,0.0268403026585775,0.0600044249529108
"ENSG00000163900","90407","TMEM41A","transmembrane protein 41A",-0.524139238959562,4.87993204246111,7.48553816798197,0.0268628109872265,0.060047437069281
"ENSG00000158050","1844","DUSP2","dual specificity phosphatase 2",-2.34324986708624,-0.883652321921944,7.43127047143888,0.02689222201338,0.060100249753617
"ENSG00000049759","23327","NEDD4L","NEDD4 like E3 ubiquitin protein ligase",-0.808387029331758,3.62623575083854,7.48153105234272,0.0268929805647649,0.060100249753617
"ENSG00000143153","481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1",1.29128208222999,3.81986883627206,7.47900539267194,0.026911686595323,0.0601347382016888
"ENSG00000144366","51454","GULP1","GULP PTB domain containing engulfment adaptor 1",1.96453736004049,2.56459046205111,7.47478542715096,0.0269460290094431,0.0602041538437691
"ENSG00000101052","51098","IFT52","intraflagellar transport 52",0.490896023735844,4.76379741752859,7.46881282203406,0.0269869226961605,0.0602881880005435
"ENSG00000035403","7414","VCL","vinculin",0.656004290876224,4.41938050786529,7.46554653839957,0.0270112626185034,0.0603352254744537
"ENSG00000172943","23133","PHF8","PHD finger protein 8",0.936536775633171,2.66336125232782,7.46475024650933,0.0270189441559903,0.0603361753552739
"ENSG00000276500",NA,NA,NA,0.823686482591116,-0.438660543598053,7.4782381114018,0.0270212620599062,0.0603361753552739
"ENSG00000105290","333","APLP1","amyloid beta precursor like protein 1",-1.09243700144917,2.44075684869555,7.46449697427782,0.0270215413526314,0.0603361753552739
"ENSG00000143442","23126","POGZ","pogo transposable element derived with ZNF domain",0.364073864539997,6.14804605491247,7.46348777781161,0.0270265700314497,0.060340069455242
"ENSG00000111581","57122","NUP107","nucleoporin 107",0.81673635855405,2.94708497124707,7.45603894453161,0.027083608923215,0.0604600675561379
"ENSG00000141349","92579","G6PC3","glucose-6-phosphatase catalytic subunit 3",-0.695657832083034,4.28931531620792,7.45462470880783,0.0270930622939532,0.0604738219125054
"ENSG00000217128","96459","FNIP1","folliculin interacting protein 1",0.757226545212507,5.69553566307707,7.45362726592835,0.0271002252298141,0.0604824611191452
"ENSG00000188243","170622","COMMD6","COMM domain containing 6",0.393375536593576,6.86948982268987,7.4527995670885,0.0271064132038786,0.0604889225650205
"ENSG00000103353","56061","UBFD1","ubiquitin family domain containing 1",-0.437351700236349,6.40245758015713,7.44839373397325,0.0271394157069295,0.0605515508601157
"ENSG00000188107","346007","EYS","EGF-like photoreceptor maintenance factor",1.13820427686464,-0.568099125533291,7.4703075326716,0.0271429434666947,0.0605515508601157
"ENSG00000119682","9870","AREL1","apoptosis resistant E3 ubiquitin protein ligase 1",-0.810582444886421,4.64300876752783,7.44773788540204,0.0271443669751254,0.0605515508601157
"ENSG00000156103","4325","MMP16","matrix metallopeptidase 16",-0.787089444750193,3.80426518701225,7.44386189048596,0.0271739036556418,0.0606100789405221
"ENSG00000100124","129138","ANKRD54","ankyrin repeat domain 54",-0.491584180888265,5.3948161300901,7.44315633818359,0.0271787206859739,0.0606134635184339
"ENSG00000268352",NA,NA,NA,-1.01886517603921,-0.0645730474473047,7.452534232159,0.027187471134367,0.0606256184435934
"ENSG00000276672",NA,NA,NA,1.24165413209155,-1.06171532528615,7.48120104940501,0.0271931014645969,0.0606308136794083
"ENSG00000276768",NA,NA,NA,1.07003625705758,-1.09284849974735,7.4800143339188,0.0272129857398207,0.0606677849563721
"ENSG00000274512","729873","TBC1D3","TBC1 domain family member 3",0.672679946398837,4.28907546706591,7.43696951753787,0.0272253992633806,0.0606880942201555
"ENSG00000260774",NA,NA,NA,0.770356359146092,-0.279113677416984,7.44335573938462,0.0272526117446834,0.0607413828864153
"ENSG00000203993","85026","ARRDC1-AS1","ARRDC1 antisense RNA 1",-0.846219948856208,3.05516705602901,7.43178986124073,0.0272656786551986,0.0607573658594534
"ENSG00000108641","27077","B9D1","B9 domain containing 1",-0.931644588173277,2.53933770755934,7.43181184410068,0.0272663976127019,0.0607573658594534
"ENSG00000104731","54758","KLHDC4","kelch domain containing 4",0.480643225548067,4.18365821730864,7.42988632748419,0.0272787819034545,0.0607775892742825
"ENSG00000179820","91663","MYADM","myeloid associated differentiation marker",0.538574746836558,8.31272358378427,7.42742563129851,0.0272971765469176,0.0608111973280229
"ENSG00000141540","94015","TTYH2","tweety family member 2",1.68880339086003,-0.277472029162607,7.44888065577034,0.0273052531559026,0.0608218140504343
"ENSG00000272578",NA,NA,NA,0.738177258263238,2.92552348579541,7.42486412622316,0.027317849774828,0.0608423235387428
"ENSG00000272150",NA,NA,NA,1.20692190430346,0.847123680274817,7.42608247068603,0.0273242319402604,0.0608423235387428
"ENSG00000113263","3702","ITK","IL2 inducible T cell kinase",1.04414897792891,-0.304387307105129,7.43678279916472,0.0273243967988366,0.0608423235387428
"ENSG00000223529","389179","EEF1A1P8","eukaryotic translation elongation factor 1 alpha 1 pseudogene 8",1.19695639839268,-1.68506578457184,7.4262940608931,0.0273436910086774,0.0608779061725128
"ENSG00000154174","9868","TOMM70","translocase of outer mitochondrial membrane 70",0.458233587221689,6.91118531928603,7.41827380165315,0.0273664029928795,0.0609210885820646
"ENSG00000277301","101929698","LOC101929698","uncharacterized LOC101929698",0.809946099928005,0.752205599464695,7.4170770110312,0.0273908824823487,0.0609681947413964
"ENSG00000198920","9851","KIAA0753","KIAA0753",0.435937928508164,4.37642825077363,7.40800816451161,0.0274443606188925,0.0610798285157567
"ENSG00000137807","9493","KIF23","kinesin family member 23",1.6005506663326,0.639111179213238,7.41173598464061,0.027448437644819,0.0610815020636373
"ENSG00000128039","79644","SRD5A3","steroid 5 alpha-reductase 3",-0.980528510538614,3.10627326877944,7.40377001831045,0.027478014430332,0.0611331262242938
"ENSG00000238000","257093","PSME2P1","proteasome activator subunit 2 pseudogene 1",-1.51115994457483,-1.108758641419,7.42351953074313,0.0274782919561238,0.0611331262242938
"ENSG00000148950","196294","IMMP1L","inner mitochondrial membrane peptidase subunit 1",-0.800070262010202,2.24401975145785,7.40279876663762,0.0274866917249989,0.0611444086931739
"ENSG00000279901",NA,NA,NA,0.898734999476741,0.999778484254179,7.40305063621447,0.0274938417204228,0.061152908633511
"ENSG00000164850","2852","GPER1","G protein-coupled estrogen receptor 1",-2.18386927954997,2.33288590022249,7.40170285940633,0.0274992111872652,0.0611574466719203
"ENSG00000113583","56951","C5orf15","chromosome 5 open reading frame 15",-0.805869499594753,5.38767781895891,7.3991411837241,0.0275118623618024,0.0611648780416157
"ENSG00000236901","81571","MIR600HG","MIR600 host gene",1.19741555341906,-0.856528793048061,7.43302831031228,0.0275125180532458,0.0611648780416157
"ENSG00000173875","163049","ZNF791","zinc finger protein 791",-0.412723266700785,5.60304320113853,7.39905147765484,0.0275125414947126,0.0611648780416157
"ENSG00000050438","9498","SLC4A8","solute carrier family 4 member 8",0.645028526108877,2.81847322892555,7.398518455495,0.0275180775649907,0.0611697827769699
"ENSG00000235613","100420557","NSRP1P1","nuclear speckle splicing regulatory protein 1 pseudogene 1",1.11662902962202,2.22579810191794,7.39695425544897,0.0275316694143855,0.0611925913057787
"ENSG00000170276","3316","HSPB2","heat shock protein family B (small) member 2",0.525377578238856,3.85821065986252,7.39431042075282,0.0275490680177867,0.0612238542809994
"ENSG00000103254","65990","ANTKMT","adenine nucleotide translocase lysine methyltransferase",-0.602943708593459,5.77219025297221,7.39313307466232,0.0275577338410739,0.0612357046885845
