"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:2000318","positive regulation of T-helper 17 type immune response",12,0.678193606048317,1.64882648051577,0.0140146527561637,0.112079086939769,0.112079086939769,2832,"tags=50%, list=19%, signal=41%","6046/10892/64170/149233/10865/84807",0.380730400722792
"GO:2001251","negative regulation of chromosome organization",94,0.413958905252776,1.64758952613536,0.00125190374351479,0.0213295368242897,0.0213295368242897,4009,"tags=41%, list=27%, signal=31%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332/891/9700/3192/142/7515/80169/5394/167227/8899/10039/7756/54464/3619/8658/25913/3178/65057/6714/1843/10459/84464/83903/472/7175/5885",0.45505986738723
"GO:0090169","regulation of spindle assembly",33,0.512246332410482,1.64754276149246,0.0130140884879561,0.105658580293102,0.105658580293102,3280,"tags=42%, list=22%, signal=33%","3304/3303/55835/225689/5347/126731/163786/29899/3192/26151/6491/51510/92421/10615",0.380730400722792
"GO:0007100","mitotic centrosome separation",11,0.673776398712995,1.64746903164598,0.0180199918783717,0.132236594583107,0.132236594583107,1902,"tags=55%, list=13%, signal=48%","6790/4751/1111/54820/64793/81565",0.352487857583619
"GO:0070424","regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",12,0.677386601364324,1.64686448812746,0.0142002746001906,0.113101916124553,0.113101916124553,672,"tags=33%, list=4%, signal=32%","3304/3303/6565/121260",0.380730400722792
"GO:0048711","positive regulation of astrocyte differentiation",6,-0.805162056313373,-1.64654395014496,0.0219281836491642,0.149556835480195,0.149556835480195,1476,"tags=67%, list=10%, signal=60%","23529/5270/3398/650",0.352487857583619
"GO:0097191","extrinsic apoptotic signaling pathway",157,-0.406990768311285,-1.64593073030512,0.000849363006027893,0.0168263502894379,0.0168263502894379,1338,"tags=17%, list=9%, signal=15%","7133/51703/857/2876/4804/8829/4803/2852/2668/7099/355/3592/8740/2537/581/219699/23017/367/6591/3479/64798/970/596/7857/2070/6423",0.477270815362862
"GO:0035766","cell chemotaxis to fibroblast growth factor",4,-0.912295786758384,-1.64582691416041,0.00391445896580315,0.0472467963059362,0.0472467963059362,1331,"tags=100%, list=9%, signal=91%","2247/8823/2246/8817",0.407017918923954
"GO:1904847","regulation of cell chemotaxis to fibroblast growth factor",4,-0.912295786758384,-1.64582691416041,0.00391445896580315,0.0472467963059362,0.0472467963059362,1331,"tags=100%, list=9%, signal=91%","2247/8823/2246/8817",0.407017918923954
"GO:0099550","trans-synaptic signaling, modulating synaptic transmission",13,-0.687438152706403,-1.64517554652772,0.0184665525052222,0.134506066450677,0.134506066450677,1782,"tags=46%, list=12%, signal=41%","643866/26050/147381/4756/9369/2894",0.352487857583619
"GO:0051307","meiotic chromosome separation",8,0.731968232196264,1.64515101158672,0.0148015783202999,0.115850435907753,0.115850435907753,1566,"tags=50%, list=10%, signal=45%","23397/57082/225689/9700",0.380730400722792
"GO:0060457","negative regulation of digestive system process",5,-0.860107240350089,-1.64506201927473,0.0100407986525322,0.0883530156880007,0.0883530156880007,729,"tags=40%, list=5%, signal=38%","5733/65267",0.380730400722792
"GO:0031113","regulation of microtubule polymerization",57,0.44759715038189,1.64505172999623,0.00530713927555065,0.0573444203339829,0.0573444203339829,3104,"tags=37%, list=21%, signal=29%","3304/3303/4137/2288/54930/2242/220134/23354/9793/55559/100506658/5515/8851/5058/23122/4204/55142/79441/115106/6188/6622",0.407017918923954
"GO:0090232","positive regulation of spindle checkpoint",19,0.575253390955815,1.64472450264911,0.0262828426115806,0.167942865855919,0.167942865855919,1114,"tags=32%, list=7%, signal=29%","9212/4085/10403/57082/55143/332",0.352487857583619
"GO:0042327","positive regulation of phosphorylation",184,-0.402751413333173,-1.64398159763934,0.000253114716823312,0.00698084673496177,0.00698084673496176,1606,"tags=18%, list=11%, signal=17%","57103/3084/3976/83667/5159/23531/7133/2247/3589/8829/4921/2852/7474/650/369/3592/7060/2069/57214/3569/718/2252/1026/2246/8817/374/4318/2324/8995/114/3479/54757/10178/65267",0.49849310876659
"GO:0001655","urogenital system development",20,-0.584639261287888,-1.64370684622428,0.0221184391373043,0.150187699508888,0.150187699508888,2992,"tags=45%, list=20%, signal=36%","3207/4824/6662/4313/2049/6469/130497/7849/2735",0.352487857583619
"GO:1901978","positive regulation of cell cycle checkpoint",24,0.548971856647483,1.64367705359147,0.0179517428360255,0.131900430487698,0.131900430487698,1114,"tags=25%, list=7%, signal=23%","9212/4085/10403/57082/55143/332",0.352487857583619
"GO:0070252","actin-mediated cell contraction",77,-0.453622584946662,-1.64202526771698,0.00318988963079576,0.0405847862550162,0.0405847862550162,1750,"tags=29%, list=12%, signal=25%","4637/6548/2934/55742/23704/781/1832/857/10630/6324/3759/775/3752/440193/5144/6334/2258/2626/287/6326/8913/134",0.431707695803346
"GO:0071670","smooth muscle cell chemotaxis",8,-0.756059047544465,-1.64070330562192,0.0232522166245594,0.15478655642034,0.15478655642034,1506,"tags=50%, list=10%, signal=45%","5159/55742/9353/80310",0.352487857583619
"GO:0051058","negative regulation of small GTPase mediated signal transduction",51,0.467747216846259,1.63984987508352,0.00913965486949171,0.0838588645778182,0.0838588645778182,1626,"tags=24%, list=11%, signal=21%","8831/84952/286205/9411/23526/54922/7126/51291/202243/5922/2909/23607",0.380730400722792
"GO:1905332","positive regulation of morphogenesis of an epithelium",27,-0.552731683995795,-1.6391441896529,0.0248363970358995,0.161898671885121,0.161898671885121,1596,"tags=37%, list=11%, signal=33%","26585/3976/6608/2247/3217/2625/85474/2668/9241/7849",0.352487857583619
"GO:0043410","positive regulation of MAPK cascade",286,-0.380612416968765,-1.63897792911132,5.83093717992059e-05,0.00241367948898403,0.00241367948898403,1703,"tags=20%, list=11%, signal=18%","142679/10912/57608/7039/9479/3084/3976/55004/5159/64762/9464/1647/2150/2247/60370/10135/4281/5245/3589/8829/3554/440193/4921/3572/4803/2852/23236/285613/7474/8754/650/3590/6348/5781/153769/2043/3569/10371/84766/8823/2252/2246/10457/4916/23286/60401/8817/2324/1906/392255/9518/6376/152/3479/134/80310/10178/3356",0.557332238758646
"GO:0060070","canonical Wnt signaling pathway",244,-0.384089279089061,-1.6382157531437,0.000265970292543031,0.00720409184543371,0.00720409184543371,2404,"tags=23%, list=16%, signal=19%","5218/4038/2931/51339/6662/23189/80199/6907/10297/7976/5300/147699/343637/9314/10076/26585/4163/1649/79971/3484/23072/3485/2625/7472/857/80139/8321/6932/374946/92162/2297/440193/7474/650/8325/130612/7091/27130/5754/2535/10023/55612/84870/6591/9241/2735/1906/50964/25805/100507050/2737/5800/65267/8549/6423",0.49849310876659
"GO:0050671","positive regulation of lymphocyte proliferation",74,-0.460202444414617,-1.63717969158776,0.00298601259418596,0.0389174767818737,0.0389174767818737,867,"tags=16%, list=6%, signal=15%","3572/3592/3574/100133941/3569/6469/7037/7292/3479/970/596/6863",0.431707695803346
"GO:0010896","regulation of triglyceride catabolic process",11,0.669556207920944,1.63715012814799,0.0202162535847362,0.142997760013333,0.142997760013333,52,"tags=18%, list=0%, signal=18%","341/337",0.352487857583619
"GO:0043542","endothelial cell migration",188,-0.39715482851335,-1.63708653926924,0.00047019045938315,0.0109240297243247,0.0109240297243247,2362,"tags=27%, list=16%, signal=23%","374969/284/6091/2896/3791/5606/493/56999/9734/3162/7026/9314/57608/3315/301/26585/6868/5629/1647/84830/5764/2247/2625/8613/811/7049/8828/7114/8829/9353/10769/27286/7474/388/1003/1545/6678/9404/8823/2246/1460/8817/84913/2324/1906/1634/1803/161198/575/7857/4856",0.49849310876659
"GO:0061037","negative regulation of cartilage development",16,-0.620721635343163,-1.63708303267587,0.0193812791818837,0.139270365563707,0.139270365563707,3210,"tags=56%, list=21%, signal=44%","5744/7046/6662/26585/144347/5781/8200/6591/8840",0.352487857583619
"GO:0002689","negative regulation of leukocyte chemotaxis",14,-0.656972735997082,-1.63652008464209,0.0214387287118064,0.148203033469307,0.148203033469307,1815,"tags=50%, list=12%, signal=44%","79890/26585/9353/6347/7130/1803/4856",0.352487857583619
"GO:0032465","regulation of cytokinesis",77,0.427417829372082,1.63609260324724,0.00283742053942347,0.037479456024115,0.037479456024115,1504,"tags=22%, list=10%, signal=20%","9212/6790/9055/8450/6795/5347/29127/55143/144455/80179/332/11113/27183/9585/9493/29072/25909",0.431707695803346
"GO:1901976","regulation of cell cycle checkpoint",51,0.466662725253448,1.6360478141862,0.00944262382104708,0.0852854297538053,0.0852854297538053,1834,"tags=27%, list=12%, signal=24%","9212/4085/10403/57082/5888/79968/26272/55143/220134/332/580/891/1407/54465",0.380730400722792
"GO:0051298","centrosome duplication",77,0.427331754191031,1.63576312011068,0.00289251436949286,0.0380362404113624,0.0380362404113624,3613,"tags=45%, list=24%, signal=35%","10733/55835/10403/55722/9793/80254/152185/54820/4869/26548/197335/80817/163786/64793/9639/7840/55125/4591/899/80071/1017/6491/22995/23411/79959/282809/51510/92421/85459/2648/10015/222235/84446/22994/23032",0.431707695803346
"GO:0072012","glomerulus vasculature development",23,-0.587571855031429,-1.63539362007059,0.00792339150405607,0.0757295857899863,0.0757295857899863,1506,"tags=30%, list=10%, signal=27%","5159/7490/8710/6943/130497/1906/80310",0.380730400722792
"GO:0090136","epithelial cell-cell adhesion",11,-0.682662808228653,-1.63530303882237,0.0328597220797498,0.195297721319281,0.195297721319281,1302,"tags=45%, list=9%, signal=42%","144100/1832/5271/7060/4856",0.321775918075361
"GO:0010634","positive regulation of epithelial cell migration",37,-0.523693074468809,-1.63520635371384,0.0138314374191566,0.110764562874391,0.110764562874391,1389,"tags=19%, list=9%, signal=17%","3673/5216/8754/2252/4318/5168/6863",0.380730400722792
"GO:0042428","serotonin metabolic process",6,0.791925377325501,1.63514767998711,0.0110313231155958,0.0939778592339418,0.0939778592339418,16,"tags=17%, list=0%, signal=17%","4128",0.380730400722792
"GO:0070665","positive regulation of leukocyte proliferation",83,-0.443699807985796,-1.63504099929094,0.00655429545806873,0.0672358616099965,0.0672358616099965,1648,"tags=19%, list=11%, signal=17%","301/23529/3485/1435/3572/3592/3574/100133941/3569/6469/7037/7292/3479/970/596/6863",0.407017918923954
"GO:0035634","response to stilbenoid",4,0.918451657658826,1.63473528807549,0.00232890234511956,0.0324601912080728,0.0324601912080728,711,"tags=75%, list=5%, signal=71%","337/3422/11274",0.431707695803346
"GO:0010595","positive regulation of endothelial cell migration",96,-0.440776348573094,-1.63468526945034,0.00301762096040706,0.0391747030370994,0.0391747030370994,2352,"tags=32%, list=16%, signal=27%","284/2896/3791/5606/9734/3162/57608/3315/301/26585/6868/5629/2247/2625/8613/811/7049/8828/7114/8829/10769/27286/7474/388/6678/8823/2246/8817/84913/2324/1906",0.431707695803346
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore",10,0.675578120076334,1.63467555407813,0.0248439268527356,0.161898671885121,0.161898671885121,2821,"tags=70%, list=19%, signal=57%","983/9212/55143/332/3192/23411/3619",0.352487857583619
"GO:0051384","response to glucocorticoid",79,-0.453955394073239,-1.63450441747109,0.00214605365213733,0.0309864957804205,0.0309864957804205,1674,"tags=22%, list=11%, signal=19%","10076/301/654/7332/3485/4537/9353/8754/3569/4916/374/2629/9076/1906/1036/4747/3557",0.431707695803346
"GO:0045668","negative regulation of osteoblast differentiation",31,-0.531581994239894,-1.63416387659666,0.0159784444229363,0.121745994058372,0.121745994058372,2218,"tags=29%, list=15%, signal=25%","6662/79639/117581/26585/79697/9241/7130/374/25805",0.352487857583619
"GO:0060078","regulation of postsynaptic membrane potential",75,-0.452957123548795,-1.63392884518808,0.00447064247576075,0.0515263460245523,0.0515263460245523,688,"tags=13%, list=5%, signal=13%","50944/9127/3751/85358/22871/388135/55584/134/2903/2894",0.407017918923954
"GO:0045685","regulation of glial cell differentiation",36,-0.529906761213827,-1.63300791542637,0.0128451957944863,0.104576261606635,0.104576261606635,1476,"tags=42%, list=10%, signal=38%","23529/5764/7133/22891/85414/5270/3398/650/26011/27242/2043/1959/3569/9241/4916",0.380730400722792
"GO:0034728","nucleosome organization",79,-0.453515778514168,-1.63292154483057,0.00218337539177584,0.031225986746614,0.031225986746614,596,"tags=16%, list=4%, signal=16%","8344/4778/8339/554313/4675/8970/8349/55506/4674/8357/8370/8365/8363",0.431707695803346
"GO:0048167","regulation of synaptic plasticity",125,-0.420779207410539,-1.63248523093933,0.000926512252602039,0.0177018047662371,0.0177018047662371,1483,"tags=20%, list=10%, signal=18%","794/7439/1072/107/5764/4311/57537/23096/10769/5179/5621/2043/27065/9241/85358/4130/79772/6376/114/81832/22986/575/134/2903/2894",0.477270815362862
"GO:0031573","mitotic intra-S DNA damage checkpoint signaling",17,0.601335880202412,1.63244993528611,0.0145399098908171,0.115021527243589,0.115021527243589,474,"tags=24%, list=3%, signal=23%","8317/146956/10926/2177",0.380730400722792
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",204,-0.388949177987706,-1.63202578609091,0.000601117888156316,0.0130611395128166,0.0130611395128166,3181,"tags=31%, list=21%, signal=25%","64426/23089/7048/7046/7042/135228/54976/10220/7043/399473/92/28996/9978/23420/2805/163126/3791/25855/1028/81031/2280/5300/268/79639/8848/26585/6868/56926/654/64081/10273/857/80139/10468/7049/1030/2297/79176/79674/2657/114990/650/1003/25884/6664/9315/8200/55612/10252/6469/2626/9241/10370/1460/7130/9597/64388/84913/392255/9518/50964/25805/23090/4856",0.477270815362862
"GO:2000831","regulation of steroid hormone secretion",13,-0.681776086881767,-1.63162510246108,0.0203934508453019,0.14342928484546,0.14342928484546,481,"tags=23%, list=3%, signal=22%","1588/6696/6863",0.352487857583619
"GO:0050966","detection of mechanical stimulus involved in sensory perception of pain",7,-0.777128086693758,-1.6313395319646,0.0133989681522677,0.108185624723942,0.108185624723942,1389,"tags=43%, list=9%, signal=39%","3673/6387/3356",0.380730400722792
"GO:0060828","regulation of canonical Wnt signaling pathway",206,-0.394900246144557,-1.63122699821693,0.000498350839367564,0.0111805581442845,0.0111805581442845,2404,"tags=22%, list=16%, signal=19%","5218/4038/2931/51339/6662/23189/80199/6907/10297/5300/147699/343637/10076/26585/4163/1649/79971/3484/23072/3485/857/80139/374946/92162/440193/7474/650/130612/7091/27130/5754/10023/55612/84870/6591/9241/2735/50964/25805/100507050/2737/5800/65267/8549/6423",0.477270815362862
"GO:0003208","cardiac ventricle morphogenesis",38,-0.521322880614742,-1.63121335124754,0.0124680405648615,0.102499499916442,0.102499499916442,3104,"tags=50%, list=21%, signal=40%","7048/7046/7042/5469/23462/2931/2280/182/3084/5629/6910/9464/1832/2625/7049/1363/2626/9241/6423",0.380730400722792
"GO:0048388","endosomal lumen acidification",12,-0.676876066757344,-1.63059021196794,0.0158328323822323,0.121053999833705,0.121053999833705,3895,"tags=67%, list=26%, signal=50%","9296/51606/51382/527/533/537/440400/535",0.352487857583619
"GO:0032230","positive regulation of synaptic transmission, GABAergic",9,-0.731238040608758,-1.62907477750891,0.0156542963765598,0.120439730499239,0.120439730499239,300,"tags=22%, list=2%, signal=22%","22871/6863",0.352487857583619
"GO:0090083","regulation of inclusion body assembly",17,0.6000279369418,1.62889925427499,0.0150955678612968,0.117642773611946,0.117642773611946,2820,"tags=41%, list=19%, signal=34%","3304/3303/3306/3337/1191/348/55466",0.380730400722792
"GO:0034112","positive regulation of homotypic cell-cell adhesion",16,-0.617570042820825,-1.62877106423388,0.0206418232621666,0.144940508426719,0.144940508426719,1181,"tags=31%, list=8%, signal=29%","8613/10630/3572/3569/3356",0.352487857583619
"GO:0045861","negative regulation of proteolysis",43,-0.496740140527455,-1.62859377945482,0.00993406895134468,0.0878082064601565,0.0878082064601565,3546,"tags=47%, list=23%, signal=36%","1522/64215/7077/7376/1476/1020/79094/1471/643394/5328/50859/7448/5270/7076/5621/7079/4193/5271/1475/2619",0.380730400722792
"GO:1903077","negative regulation of protein localization to plasma membrane",25,-0.552014741893147,-1.62835631668752,0.0235152033703219,0.156007184436515,0.156007184436515,25,"tags=8%, list=0%, signal=8%","112609/65267",0.352487857583619
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",30,-0.534359266224764,-1.6280848998542,0.0193812791818837,0.139270365563707,0.139270365563707,1331,"tags=27%, list=9%, signal=24%","2247/4921/9510/3725/4193/4318/1906/3479",0.352487857583619
"GO:0010656","negative regulation of muscle cell apoptotic process",37,-0.521256451133369,-1.62759811493054,0.0151106318606701,0.117642773611946,0.117642773611946,1599,"tags=30%, list=11%, signal=27%","3084/9464/23409/10273/8140/284217/126393/2626/7849/1906/3479",0.380730400722792
"GO:0031645","negative regulation of nervous system process",6,-0.795839601916445,-1.62747967511187,0.0280475675617531,0.175386837282872,0.175386837282872,658,"tags=33%, list=4%, signal=32%","27242/4856",0.352487857583619
"GO:0031145","anaphase-promoting complex-dependent catabolic process",23,0.555419379756049,1.6270809833749,0.016905503312668,0.126748148561049,0.126748148561049,444,"tags=13%, list=3%, signal=13%","11065/991/5347",0.352487857583619
"GO:0001942","hair follicle development",28,-0.55048929282396,-1.62705280414356,0.0218533515420306,0.149538999259669,0.149538999259669,2218,"tags=29%, list=15%, signal=24%","6662/80199/7976/10468/7474/55612/596/2304",0.352487857583619
"GO:0022404","molting cycle process",28,-0.55048929282396,-1.62705280414356,0.0218533515420306,0.149538999259669,0.149538999259669,2218,"tags=29%, list=15%, signal=24%","6662/80199/7976/10468/7474/55612/596/2304",0.352487857583619
"GO:0022405","hair cycle process",28,-0.55048929282396,-1.62705280414356,0.0218533515420306,0.149538999259669,0.149538999259669,2218,"tags=29%, list=15%, signal=24%","6662/80199/7976/10468/7474/55612/596/2304",0.352487857583619
"GO:0008015","blood circulation",299,-0.376734240221776,-1.62638782600521,2.89592251560255e-05,0.00139526496284523,0.00139526496284523,1667,"tags=23%, list=11%, signal=21%","2768/5973/57158/6548/7122/6910/654/57085/2934/23704/1727/781/2150/55328/2006/1832/10273/3792/4311/857/2876/8989/59342/490/64167/3363/1525/6324/3759/6387/775/3752/10365/9353/145741/10659/2852/3398/8850/6446/79191/5144/6334/3778/5781/1003/2258/4879/6916/2626/623/3751/79987/125111/287/6444/2643/1193/1906/6326/8913/4881/152/63895/134/3768/3356/6863",0.575610261071129
"GO:0032835","glomerulus development",46,-0.496136979121067,-1.62637175177832,0.011859331513715,0.099198384708012,0.099198384708012,1888,"tags=28%, list=12%, signal=25%","10409/182/5159/7490/8710/6943/100133941/130497/9241/1906/5800/80310/55959",0.380730400722792
"GO:0009913","epidermal cell differentiation",91,-0.436295250599684,-1.62570103160794,0.00307616716595861,0.0397400233000103,0.0397400233000103,795,"tags=15%, list=5%, signal=15%","7474/8754/8644/2069/1475/5266/353137/2735/55506/3713/6703/7062/6704/84648",0.431707695803346
"GO:0003018","vascular process in circulatory system",176,-0.396413306783194,-1.62565280330499,0.00110831397483352,0.0198723770415597,0.0198723770415597,1705,"tags=23%, list=11%, signal=20%","6520/6536/7122/8714/654/6567/2150/84879/10273/3792/857/8140/59342/10999/490/23428/3363/10057/10365/9353/10396/145741/2852/8850/3778/5781/1003/4879/6916/7037/4037/79987/57419/1906/4881/388662/152/134/3356/6507",0.45505986738723
"GO:1902358","sulfate transmembrane transport",7,0.74771222520148,1.62444445537186,0.027703434159822,0.173975198708797,0.173975198708797,445,"tags=29%, list=3%, signal=28%","26266/29127",0.352487857583619
"GO:0002468","dendritic cell antigen processing and presentation",7,0.747083611090626,1.62307875788487,0.0280475718009357,0.175386837282872,0.175386837282872,1421,"tags=43%, list=9%, signal=39%","50856/3123/10392",0.352487857583619
"GO:0032733","positive regulation of interleukin-10 production",24,-0.563221230521655,-1.62248980640727,0.0237087409898846,0.156936913894754,0.156936913894754,1362,"tags=29%, list=9%, signal=27%","54502/2150/3572/7099/9636/3569/7292",0.352487857583619
"GO:0061564","axon development",304,-0.373995270515725,-1.62181085893432,6.99333331144924e-05,0.00268671981730056,0.00268671981730056,2388,"tags=27%, list=16%, signal=23%","4038/374969/5592/1952/6091/2534/56963/23499/2896/6277/91584/4313/7976/66008/1000/9175/4135/285220/1947/214/6868/23654/51265/26050/9201/5818/6608/5764/2044/1123/1719/7074/2049/91653/9638/4684/8828/349667/374946/6324/6387/8829/9353/2668/79633/7474/22854/91624/26011/5754/27242/2043/9315/9620/2258/2051/60/219699/10371/139065/6469/7070/10439/4756/4130/26999/9369/8997/1906/55714/2047/146760/23114/57451/9423/885/55118/575/6696/5800/10178/2596",0.538434096309916
"GO:0010562","positive regulation of phosphorus metabolic process",230,-0.383620267637613,-1.62109321294711,0.000366541003234424,0.00898019425675803,0.00898019425675803,1635,"tags=17%, list=11%, signal=15%","57521/57103/3084/55022/3976/83667/5159/23531/7133/2247/3589/7114/8829/4921/2852/7474/650/369/3592/7060/2069/57214/3569/718/2252/1026/2246/8817/374/4318/2324/8995/114/3479/134/54757/10178/3356/65267",0.49849310876659
"GO:0045937","positive regulation of phosphate metabolic process",230,-0.383620267637613,-1.62109321294711,0.000366541003234424,0.00898019425675803,0.00898019425675803,1635,"tags=17%, list=11%, signal=15%","57521/57103/3084/55022/3976/83667/5159/23531/7133/2247/3589/7114/8829/4921/2852/7474/650/369/3592/7060/2069/57214/3569/718/2252/1026/2246/8817/374/4318/2324/8995/114/3479/134/54757/10178/3356/65267",0.49849310876659
"GO:0007409","axonogenesis",270,-0.375376695430404,-1.62106295587337,0.000243613413639254,0.00688442137197853,0.00688442137197853,2333,"tags=26%, list=15%, signal=23%","5592/1952/6091/2534/56963/23499/6277/91584/7976/66008/1000/9175/4135/285220/1947/214/6868/23654/51265/26050/9201/5818/6608/2044/1123/7074/2049/91653/9638/4684/8828/374946/6324/6387/8829/9353/2668/79633/7474/22854/91624/26011/5754/2043/9620/2258/2051/60/219699/10371/139065/6469/7070/10439/4756/4130/26999/9369/8997/1906/55714/2047/23114/57451/9423/885/575/6696/5800/10178/2596",0.518848077743792
"GO:0048738","cardiac muscle tissue development",127,-0.409629739088859,-1.62100576905403,0.00234415641477966,0.0325743532058508,0.0325743532058508,2037,"tags=28%, list=13%, signal=24%","56999/5999/2280/2539/57158/3084/26585/9242/5629/6910/5159/7490/2247/1832/811/80206/7049/1525/3398/4488/650/79191/4879/8470/2626/9241/6444/115701/2735/1906/8913/5950/27063/3479/654463",0.431707695803346
"GO:0007271","synaptic transmission, cholinergic",14,-0.65058161341906,-1.62059978857917,0.0230506338902175,0.153967756825794,0.153967756825794,260,"tags=21%, list=2%, signal=21%","1728/55584/6863",0.352487857583619
"GO:2000811","negative regulation of anoikis",14,-0.650508347119649,-1.62041728211589,0.0230506338902175,0.153967756825794,0.153967756825794,1178,"tags=21%, list=8%, signal=20%","857/6591/596",0.352487857583619
"GO:0050974","detection of mechanical stimulus involved in sensory perception",19,-0.608044947553261,-1.62025647192935,0.0225085818088983,0.15155262757469,0.151552627574689,1389,"tags=26%, list=9%, signal=24%","3673/8989/6387/63895/3356",0.352487857583619
"GO:0007080","mitotic metaphase chromosome alignment",63,0.436034171121945,1.61865135160961,0.00506288177403561,0.0556254562014604,0.0556254562014604,2024,"tags=25%, list=13%, signal=22%","983/9212/81620/3833/1058/83540/10403/55143/11004/220134/332/27183/891/1060/3192/81930",0.407017918923954
"GO:0050867","positive regulation of cell activation",240,-0.379391257441203,-1.61808137140927,0.000496375545479236,0.0111805581442845,0.0111805581442845,1221,"tags=15%, list=8%, signal=14%","3485/2625/857/90865/4921/3572/3575/5896/7474/403313/7099/6348/9173/5781/3592/8740/3574/100133941/6347/60/3569/6469/7070/7037/79987/7292/57178/112441434/1803/1050/2737/3479/970/596/27177/6863",0.477270815362862
"GO:0090200","positive regulation of release of cytochrome c from mitochondria",18,-0.611299598188147,-1.61775974877702,0.0160774020143141,0.122254811177411,0.122254811177411,1228,"tags=33%, list=8%, signal=31%","834/7157/2852/27113/581/4318",0.352487857583619
"GO:0052548","regulation of endopeptidase activity",8,-0.745102043485115,-1.61692580723965,0.028939720703375,0.179249397570536,0.179249397570536,1545,"tags=50%, list=10%, signal=45%","50859/55851/7076/5271",0.352487857583619
"GO:0021697","cerebellar cortex formation",8,-0.74504277790335,-1.61679719660239,0.028939720703375,0.179249397570536,0.179249397570536,1570,"tags=50%, list=10%, signal=45%","5629/93986/23017/51286",0.352487857583619
"GO:0009581","detection of external stimulus",66,-0.461337087131541,-1.61637649091289,0.00446100036138678,0.0515162281419086,0.0515162281419086,2071,"tags=21%, list=14%, signal=18%","79823/1000/5311/3673/8989/24/6387/10893/63982/2047/63895/134/3356/6863",0.407017918923954
"GO:0003151","outflow tract morphogenesis",45,-0.487724079154867,-1.6161137546692,0.0203473025228417,0.14342928484546,0.14342928484546,1763,"tags=29%, list=12%, signal=26%","182/7122/55742/9464/2006/7049/8828/8829/6664/9241/10370/1906/6423",0.352487857583619
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway",14,0.605674799223452,1.61455147543732,0.0240157959576444,0.15790251525619,0.15790251525619,3176,"tags=50%, list=21%, signal=40%","5157/5782/93649/5154/23122/5155/9026",0.352487857583619
"GO:0140053","mitochondrial gene expression",168,-0.39933175716341,-1.6144792494465,0.000658178782781245,0.0139666963364193,0.0139666963364193,4286,"tags=46%, list=28%, signal=34%","26995/64983/283459/6832/54534/219927/219402/84275/6150/56652/7978/64976/29074/29088/65003/79675/6183/26164/64960/84769/51318/54931/51095/57038/9238/65993/63899/65005/51204/116540/64981/51258/54998/708/54460/85476/3396/9553/57505/51264/51250/5188/78988/28957/6182/80298/79693/51650/79590/55278/63931/51081/51067/79828/54938/79736/64863/118487/64979/55052/116541/65008/122704/56945/9617/55168/3028/90480/28977/64963/92170/64975/7284/57129/81892/28958/26589/84300",0.477270815362862
"GO:0002696","positive regulation of leukocyte activation",228,-0.383586077306836,-1.61353250283241,0.000356150265644533,0.00886925264616705,0.00886925264616705,1221,"tags=15%, list=8%, signal=14%","3485/2625/857/90865/3572/3575/5896/7474/403313/7099/6348/9173/5781/3592/8740/3574/100133941/6347/60/3569/6469/7070/7037/7292/57178/112441434/1803/1050/2737/3479/970/596/27177/6863",0.49849310876659
"GO:0090224","regulation of spindle organization",44,0.468554214980855,1.6130936149289,0.0118273371515188,0.0991741623061735,0.0991741623061735,3280,"tags=36%, list=22%, signal=29%","22974/3304/3303/55835/225689/5347/126731/163786/29899/3192/26151/6491/10039/51510/92421/10615",0.380730400722792
"GO:0048247","lymphocyte chemotaxis",26,-0.568835277072588,-1.61206076530815,0.0117747996653038,0.0990161265130981,0.0990161265130981,1590,"tags=42%, list=11%, signal=38%","6868/10344/58191/6288/80270/9023/6387/7474/6348/6347/6354",0.380730400722792
"GO:0071805","potassium ion transmembrane transport",116,-0.417361351787409,-1.61057614826962,0.00185250920293363,0.0279924141255626,0.0279924141255626,2236,"tags=26%, list=15%, signal=22%","11060/6558/10008/5999/57468/3780/5311/6548/23704/967/343450/56479/3749/857/56659/10089/3759/3748/3752/3788/3778/11194/3787/3751/287/57419/285195/3786/3768/6507",0.45505986738723
"GO:0048485","sympathetic nervous system development",12,-0.668364746820279,-1.61008649546517,0.0187847243399094,0.135480502662561,0.135480502662561,2014,"tags=58%, list=13%, signal=51%","7976/2625/8828/8829/2668/6664/10371",0.352487857583619
"GO:0002717","positive regulation of natural killer cell mediated immunity",19,-0.604048191713837,-1.60960632255864,0.0255298252817355,0.16526906718727,0.16526906718727,1245,"tags=26%, list=8%, signal=24%","3916/353091/3592/3134/23705",0.352487857583619
"GO:0030203","glycosaminoglycan metabolic process",46,-0.490916153647853,-1.60925752037061,0.0134405574950261,0.108372560981842,0.108372560981842,2683,"tags=39%, list=18%, signal=32%","26229/64131/80146/3074/11227/3073/6548/2247/8372/10057/9955/126792/6448/2132/57214/7130/3036/9956",0.380730400722792
